,locale,partition,utt,tokens
14456,lv-LV,test,sūti epastu uz toms et inbox punkts l. v.,"['sūti', 'epastu', 'uz', 'toms', 'et', 'inbox', 'punkts', 'l.', 'v.']"
14457,lv-LV,test,dabū man jaunu epastu,"['dabū', 'man', 'jaunu', 'epastu']"
14458,lv-LV,test,meklē fernando,"['meklē', 'fernando']"
14459,lv-LV,test,pievieno jaunu epastu maniem kontaktiem no miķeļa,"['pievieno', 'jaunu', 'epastu', 'maniem', 'kontaktiem', 'no', 'miķeļa']"
14460,lv-LV,test,vai outlook ir kādi jauni epasti,"['vai', 'outlook', 'ir', 'kādi', 'jauni', 'epasti']"
14461,lv-LV,test,vai ir kādi jauni epasti kas saņemti šodien pēc pulksten četriem,"['vai', 'ir', 'kādi', 'jauni', 'epasti', 'kas', 'saņemti', 'šodien', 'pēc', 'pulksten', 'četriem']"
14462,lv-LV,test,izveido epastu manam uzņēmuma darbiniekam ar maniem nesen saglabātajiem dokumentiem,"['izveido', 'epastu', 'manam', 'uzņēmuma', 'darbiniekam', 'ar', 'maniem', 'nesen', 'saglabātajiem', 'dokumentiem']"
14463,lv-LV,test,pārbaudi jaunos epastus no sanitas,"['pārbaudi', 'jaunos', 'epastus', 'no', 'sanitas']"
14464,lv-LV,test,kontaktu sarakstu lūdzu,"['kontaktu', 'sarakstu', 'lūdzu']"
14465,lv-LV,test,kāds ir leona epasts,"['kāds', 'ir', 'leona', 'epasts']"
14466,lv-LV,test,parādi visus epastus kas saņemti pēdējās stundas laikā,"['parādi', 'visus', 'epastus', 'kas', 'saņemti', 'pēdējās', 'stundas', 'laikā']"
14467,lv-LV,test,pārbaudi vai ir jauni epasti,"['pārbaudi', 'vai', 'ir', 'jauni', 'epasti']"
14468,lv-LV,test,parādi man manu jaunāko epastu,"['parādi', 'man', 'manu', 'jaunāko', 'epastu']"
14469,lv-LV,test,paula kontaktinformācija,"['paula', 'kontaktinformācija']"
14470,lv-LV,test,izveido epastu jūlijai,"['izveido', 'epastu', 'jūlijai']"
14471,lv-LV,test,nolasi sarakstu ar jaunajiem epastiem,"['nolasi', 'sarakstu', 'ar', 'jaunajiem', 'epastiem']"
14472,lv-LV,test,parādi nesen saņemto epastu sarakstu,"['parādi', 'nesen', 'saņemto', 'epastu', 'sarakstu']"
14473,lv-LV,test,apskaties jebkuru vēstuli no amazon,"['apskaties', 'jebkuru', 'vēstuli', 'no', 'amazon']"
14474,lv-LV,test,epasta forma reģionālajiem pārstāvjiem,"['epasta', 'forma', 'reģionālajiem', 'pārstāvjiem']"
14475,lv-LV,test,kādas apgaismojošas ziņas epastos,"['kādas', 'apgaismojošas', 'ziņas', 'epastos']"
14476,lv-LV,test,izlasi lūdzu man jaunos epastus,"['izlasi', 'lūdzu', 'man', 'jaunos', 'epastus']"
14477,lv-LV,test,lūdzu ieliec arhīvā manas izlasītās ziņas,"['lūdzu', 'ieliec', 'arhīvā', 'manas', 'izlasītās', 'ziņas']"
14478,lv-LV,test,kas ir manā iesūtnē kopš pēdējoreiz es apskatījos,"['kas', 'ir', 'manā', 'iesūtnē', 'kopš', 'pēdējoreiz', 'es', 'apskatījos']"
14479,lv-LV,test,hei aizsūti jānim epastu,"['hei', 'aizsūti', 'jānim', 'epastu']"
14480,lv-LV,test,sveiki apskaties epastu,"['sveiki', 'apskaties', 'epastu']"
14481,lv-LV,test,atbildi uz vēstuli ar šādu tekstu sveiki jūs,"['atbildi', 'uz', 'vēstuli', 'ar', 'šādu', 'tekstu', 'sveiki', 'jūs']"
14482,lv-LV,test,aleksa atbildi uz epastu ar sekojošo tekstu sveiks,"['aleksa', 'atbildi', 'uz', 'epastu', 'ar', 'sekojošo', 'tekstu', 'sveiks']"
14483,lv-LV,test,mans draugs jānis man ir atsūtijis ielūguma kartiņu uz viņa tikko nopirko māju pasaki viņam paldies viņa epasta adresē,"['mans', 'draugs', 'jānis', 'man', 'ir', 'atsūtijis', 'ielūguma', 'kartiņu', 'uz', 'viņa', 'tikko', 'nopirko', 'māju', 'pasaki', 'viņam', 'paldies', 'viņa', 'epasta', 'adresē']"
14484,lv-LV,test,pārbaudi manu epastu vai nav kāda jauna vēstule no jura,"['pārbaudi', 'manu', 'epastu', 'vai', 'nav', 'kāda', 'jauna', 'vēstule', 'no', 'jura']"
14485,lv-LV,test,vai man ir kāds jauns epasts no dzintara,"['vai', 'man', 'ir', 'kāds', 'jauns', 'epasts', 'no', 'dzintara']"
14486,lv-LV,test,paziņo man kad juris man atraksta epastu,"['paziņo', 'man', 'kad', 'juris', 'man', 'atraksta', 'epastu']"
14487,lv-LV,test,vai jānis man ir atsūtījis epastu,"['vai', 'jānis', 'man', 'ir', 'atsūtījis', 'epastu']"
14488,lv-LV,validation,izslēdz gaismas lūdzu,"['izslēdz', 'gaismas', 'lūdzu']"
14489,lv-LV,validation,padari blāvākas gaismas koridorā,"['padari', 'blāvākas', 'gaismas', 'koridorā']"
14490,lv-LV,validation,padarīt istabu tumšāku,"['padarīt', 'istabu', 'tumšāku']"
14491,lv-LV,validation,iztīrīt dzīvokli,"['iztīrīt', 'dzīvokli']"
14492,lv-LV,validation,tīrīšana ir laba putekļi ir slikti dari savu maģiju iztīri manu paklāju,"['tīrīšana', 'ir', 'laba', 'putekļi', 'ir', 'slikti', 'dari', 'savu', 'maģiju', 'iztīri', 'manu', 'paklāju']"
14493,lv-LV,validation,kāda informācija par manu pieejamo atmiņu,"['kāda', 'informācija', 'par', 'manu', 'pieejamo', 'atmiņu']"
14494,lv-LV,validation,uzskaiti vislabāk novērtētās piegādes opcijas ķīniešu ēdieniem,"['uzskaiti', 'vislabāk', 'novērtētās', 'piegādes', 'opcijas', 'ķīniešu', 'ēdieniem']"
14495,lv-LV,validation,atrodi manus taizemiešu ēdienus līdzņemšanai vecrīgas apkārtnē,"['atrodi', 'manus', 'taizemiešu', 'ēdienus', 'līdzņemšanai', 'vecrīgas', 'apkārtnē']"
14496,lv-LV,validation,es vēlētos klausīties eolikas pasaulīt pasaulīt,"['es', 'vēlētos', 'klausīties', 'eolikas', 'pasaulīt', 'pasaulīt']"
14497,lv-LV,validation,atskaņo rudens no prāta vētra,"['atskaņo', 'rudens', 'no', 'prāta', 'vētra']"
14498,lv-LV,validation,kas ir grupa kas spēlē tagad,"['kas', 'ir', 'grupa', 'kas', 'spēlē', 'tagad']"
14499,lv-LV,validation,kas notiek ar manu vakariņu pasūtījumu,"['kas', 'notiek', 'ar', 'manu', 'vakariņu', 'pasūtījumu']"
14500,lv-LV,validation,kāda ir nedēļas laika prognoze,"['kāda', 'ir', 'nedēļas', 'laika', 'prognoze']"
14501,lv-LV,validation,spēlēt rudens,"['spēlēt', 'rudens']"
14502,lv-LV,validation,uzliec vērtības,"['uzliec', 'vērtības']"
14503,lv-LV,validation,atskaņot kaut ko no aivars brīze,"['atskaņot', 'kaut', 'ko', 'no', 'aivars', 'brīze']"
14504,lv-LV,validation,atkārtot šo dziesmu,"['atkārtot', 'šo', 'dziesmu']"
14505,lv-LV,validation,iestati skaļumu uz zemu,"['iestati', 'skaļumu', 'uz', 'zemu']"
14506,lv-LV,validation,kas šodien par dienu,"['kas', 'šodien', 'par', 'dienu']"
14507,lv-LV,validation,kura dziesma tā ir,"['kura', 'dziesma', 'tā', 'ir']"
14508,lv-LV,validation,man patīk klausīties džezu,"['man', 'patīk', 'klausīties', 'džezu']"
14509,lv-LV,validation,olly man patīk klausīties džezu,"['olly', 'man', 'patīk', 'klausīties', 'džezu']"
14510,lv-LV,validation,čau čau,"['čau', 'čau']"
14511,lv-LV,validation,uzliec modinātāju rītdien uz sešiem no rīta,"['uzliec', 'modinātāju', 'rītdien', 'uz', 'sešiem', 'no', 'rīta']"
14512,lv-LV,validation,lielāku skaļumu,"['lielāku', 'skaļumu']"
14513,lv-LV,validation,vai līst ārā,"['vai', 'līst', 'ārā']"
14514,lv-LV,validation,cik ir pareizs laiks lisabonā,"['cik', 'ir', 'pareizs', 'laiks', 'lisabonā']"
14515,lv-LV,validation,cik ir pulkstens pekinā,"['cik', 'ir', 'pulkstens', 'pekinā']"
14516,lv-LV,validation,uzliec modinātāju sešos rītā,"['uzliec', 'modinātāju', 'sešos', 'rītā']"
14517,lv-LV,validation,vai es uzliku signālu lai no rīta pamostos,"['vai', 'es', 'uzliku', 'signālu', 'lai', 'no', 'rīta', 'pamostos']"
14518,lv-LV,validation,kas notiek amerikā,"['kas', 'notiek', 'amerikā']"
14519,lv-LV,validation,olly atskaņo nāves metālu tagad,"['olly', 'atskaņo', 'nāves', 'metālu', 'tagad']"
14520,lv-LV,validation,cik tagad ir pulkstens tokijā,"['cik', 'tagad', 'ir', 'pulkstens', 'tokijā']"
14521,lv-LV,validation,pasaki man kādi ir šodienas avīžu virsraksti,"['pasaki', 'man', 'kādi', 'ir', 'šodienas', 'avīžu', 'virsraksti']"
14522,lv-LV,validation,atskaņot šopēns,"['atskaņot', 'šopēns']"
14523,lv-LV,validation,kurā dienā šogad ir atceres diena,"['kurā', 'dienā', 'šogad', 'ir', 'atceres', 'diena']"
14524,lv-LV,validation,šeit ir pārāk tumšs,"['šeit', 'ir', 'pārāk', 'tumšs']"
14525,lv-LV,validation,vai rīt līs,"['vai', 'rīt', 'līs']"
14526,lv-LV,validation,maigāk,['maigāk']
14527,lv-LV,validation,kāda būs temperatūra rīt ārā,"['kāda', 'būs', 'temperatūra', 'rīt', 'ārā']"
14528,lv-LV,validation,kāda ir rītdienas laika prognoze,"['kāda', 'ir', 'rītdienas', 'laika', 'prognoze']"
14529,lv-LV,validation,kura nedēļas diena ir divdesmit otrais marts,"['kura', 'nedēļas', 'diena', 'ir', 'divdesmit', 'otrais', 'marts']"
14530,lv-LV,validation,vai šodien ir pirmdiena,"['vai', 'šodien', 'ir', 'pirmdiena']"
14531,lv-LV,validation,kādi ir laikapstākļi pāvilostā,"['kādi', 'ir', 'laikapstākļi', 'pāvilostā']"
14532,lv-LV,validation,vai cesvainē tagad ir saulains,"['vai', 'cesvainē', 'tagad', 'ir', 'saulains']"
14533,lv-LV,validation,padod ziņu līdz ko būs vairāk ziņas sakārā ar jaunajiem covid ierobežojumiem,"['padod', 'ziņu', 'līdz', 'ko', 'būs', 'vairāk', 'ziņas', 'sakārā', 'ar', 'jaunajiem', 'covid', 'ierobežojumiem']"
14534,lv-LV,validation,izslēgt viedo rozeti,"['izslēgt', 'viedo', 'rozeti']"
14535,lv-LV,validation,atskaņo dziesmu no manas izlases,"['atskaņo', 'dziesmu', 'no', 'manas', 'izlases']"
14536,lv-LV,validation,es gribētu paklausīties pop mūziku lūdzu,"['es', 'gribētu', 'paklausīties', 'pop', 'mūziku', 'lūdzu']"
14537,lv-LV,validation,samaini manas istabas gaismu lai man būtu labs miegs,"['samaini', 'manas', 'istabas', 'gaismu', 'lai', 'man', 'būtu', 'labs', 'miegs']"
14538,lv-LV,validation,kāds laiks būs piektdien,"['kāds', 'laiks', 'būs', 'piektdien']"
14539,lv-LV,validation,kas šodien ir par dienu,"['kas', 'šodien', 'ir', 'par', 'dienu']"
14540,lv-LV,validation,vai man vilkt jaku šodien,"['vai', 'man', 'vilkt', 'jaku', 'šodien']"
14541,lv-LV,validation,atspējot jaukšanu,"['atspējot', 'jaukšanu']"
14542,lv-LV,validation,kāds ir datums,"['kāds', 'ir', 'datums']"
14543,lv-LV,validation,kādas lietas tu nevari izdarīt,"['kādas', 'lietas', 'tu', 'nevari', 'izdarīt']"
14544,lv-LV,validation,pasaki man cik pulkstens,"['pasaki', 'man', 'cik', 'pulkstens']"
14545,lv-LV,validation,vai ārā ir karsts,"['vai', 'ārā', 'ir', 'karsts']"
14546,lv-LV,validation,vai man ir uzstādīts modinātājs,"['vai', 'man', 'ir', 'uzstādīts', 'modinātājs']"
14547,lv-LV,validation,no prāta vētra,"['no', 'prāta', 'vētra']"
14548,lv-LV,validation,apklusināt uz nākamo stundu lūdzu,"['apklusināt', 'uz', 'nākamo', 'stundu', 'lūdzu']"
14549,lv-LV,validation,atskaņot manu mīļāko dziesmu,"['atskaņot', 'manu', 'mīļāko', 'dziesmu']"
14550,lv-LV,validation,tas ir ļoti bīstams,"['tas', 'ir', 'ļoti', 'bīstams']"
14551,lv-LV,validation,lūdzu pastāsti man kādas starptautiskās ziņas,"['lūdzu', 'pastāsti', 'man', 'kādas', 'starptautiskās', 'ziņas']"
14552,lv-LV,validation,uzliec modinātāja zvanu desmitos no rīta,"['uzliec', 'modinātāja', 'zvanu', 'desmitos', 'no', 'rīta']"
14553,lv-LV,validation,uzliec modinātāju trijos pēcpusdienā,"['uzliec', 'modinātāju', 'trijos', 'pēcpusdienā']"
14554,lv-LV,validation,uzliec signālu uz trīspadsmitiem,"['uzliec', 'signālu', 'uz', 'trīspadsmitiem']"
14555,lv-LV,validation,atskaņo dziesmu sekundes,"['atskaņo', 'dziesmu', 'sekundes']"
14556,lv-LV,validation,nosūti man uz epastu šīs dziesmas vārdus,"['nosūti', 'man', 'uz', 'epastu', 'šīs', 'dziesmas', 'vārdus']"
14557,lv-LV,validation,aizvāc manu modinātāju astoņiem no rīta,"['aizvāc', 'manu', 'modinātāju', 'astoņiem', 'no', 'rīta']"
14558,lv-LV,validation,vai rīt līs lietus,"['vai', 'rīt', 'līs', 'lietus']"
14559,lv-LV,validation,lūdzu es gribu dzirdēt pie baltas lapas no pērkons,"['lūdzu', 'es', 'gribu', 'dzirdēt', 'pie', 'baltas', 'lapas', 'no', 'pērkons']"
14560,lv-LV,validation,ieslēgt signālu,"['ieslēgt', 'signālu']"
14561,lv-LV,validation,es rīt vēlos pamosties sešos no rīta lūdzu,"['es', 'rīt', 'vēlos', 'pamosties', 'sešos', 'no', 'rīta', 'lūdzu']"
14562,lv-LV,validation,olly atskaņo dziesmas no mana atskaņošanas saraksta,"['olly', 'atskaņo', 'dziesmas', 'no', 'mana', 'atskaņošanas', 'saraksta']"
14563,lv-LV,validation,kurā nedēļas dienā ir pateicības diena,"['kurā', 'nedēļas', 'dienā', 'ir', 'pateicības', 'diena']"
14564,lv-LV,validation,lūdzu uzliec man miglas rīts,"['lūdzu', 'uzliec', 'man', 'miglas', 'rīts']"
14565,lv-LV,validation,vai vari atrast joku par dzīvniekiem,"['vai', 'vari', 'atrast', 'joku', 'par', 'dzīvniekiem']"
14566,lv-LV,validation,kāds ir pašreizējais laikapstākļu statuss,"['kāds', 'ir', 'pašreizējais', 'laikapstākļu', 'statuss']"
14567,lv-LV,validation,cik ir pulkstenis kalifornijā,"['cik', 'ir', 'pulkstenis', 'kalifornijā']"
14568,lv-LV,validation,iestati laika zonu,"['iestati', 'laika', 'zonu']"
14569,lv-LV,validation,ieslēdz televizora kontaktligzdu kad es atbraucu mājās,"['ieslēdz', 'televizora', 'kontaktligzdu', 'kad', 'es', 'atbraucu', 'mājās']"
14570,lv-LV,validation,sekot ziņām par hilarijas epastu skandālu turpmāk,"['sekot', 'ziņām', 'par', 'hilarijas', 'epastu', 'skandālu', 'turpmāk']"
14571,lv-LV,validation,samazini skaļumu,"['samazini', 'skaļumu']"
14572,lv-LV,validation,es nedzirdu vienkārši palielini skaļumu,"['es', 'nedzirdu', 'vienkārši', 'palielini', 'skaļumu']"
14573,lv-LV,validation,vai vari padarīt spilgtākas gaismas lūdzu,"['vai', 'vari', 'padarīt', 'spilgtākas', 'gaismas', 'lūdzu']"
14574,lv-LV,validation,es gribu tagad dzirdēt šopēnu,"['es', 'gribu', 'tagad', 'dzirdēt', 'šopēnu']"
14575,lv-LV,validation,kurš šobrīd ir vadībā pirmās formulas sacenībās,"['kurš', 'šobrīd', 'ir', 'vadībā', 'pirmās', 'formulas', 'sacenībās']"
14576,lv-LV,validation,pagatavot kafiju,"['pagatavot', 'kafiju']"
14577,lv-LV,validation,izlasi t. v. net virsrakstus,"['izlasi', 't.', 'v.', 'net', 'virsrakstus']"
14578,lv-LV,validation,vai es varu uzzināt jaunākās ziņas no l. s. m.,"['vai', 'es', 'varu', 'uzzināt', 'jaunākās', 'ziņas', 'no', 'l.', 's.', 'm.']"
14579,lv-LV,validation,varētu lūdzu pazemināt toni,"['varētu', 'lūdzu', 'pazemināt', 'toni']"
14580,lv-LV,validation,atskaņot r. n. b. un soul žanra dziesmas,"['atskaņot', 'r.', 'n.', 'b.', 'un', 'soul', 'žanra', 'dziesmas']"
14581,lv-LV,validation,vai vari izslēgt wemo slēdža rozeti,"['vai', 'vari', 'izslēgt', 'wemo', 'slēdža', 'rozeti']"
14582,lv-LV,validation,kādi izskatās laikapstākļi šajā nedēļā,"['kādi', 'izskatās', 'laikapstākļi', 'šajā', 'nedēļā']"
14583,lv-LV,validation,kādam vajadzētu būt laikam šonedēļ,"['kādam', 'vajadzētu', 'būt', 'laikam', 'šonedēļ']"
14584,lv-LV,validation,pasaki man ja kaut kur pasaulē sākas zemestrīce,"['pasaki', 'man', 'ja', 'kaut', 'kur', 'pasaulē', 'sākas', 'zemestrīce']"
14585,lv-LV,validation,atskaņo kurtizāņu ugunskurs no dakota,"['atskaņo', 'kurtizāņu', 'ugunskurs', 'no', 'dakota']"
14586,lv-LV,validation,hei olly apklusini skaļruņus,"['hei', 'olly', 'apklusini', 'skaļruņus']"
14587,lv-LV,validation,samazini visu skaļumu uz skaļruņiem lūdz,"['samazini', 'visu', 'skaļumu', 'uz', 'skaļruņiem', 'lūdz']"
14588,lv-LV,validation,uztaisi tagad kafiju,"['uztaisi', 'tagad', 'kafiju']"
14589,lv-LV,validation,ok google atskaņo kādu mūziku,"['ok', 'google', 'atskaņo', 'kādu', 'mūziku']"
14590,lv-LV,validation,kādas tagad ir jaunākās tenkas par latvijas slavenībām,"['kādas', 'tagad', 'ir', 'jaunākās', 'tenkas', 'par', 'latvijas', 'slavenībām']"
14591,lv-LV,validation,padari spožākas gaismas,"['padari', 'spožākas', 'gaismas']"
14592,lv-LV,validation,uzliec modinātāju astoņos no rīta,"['uzliec', 'modinātāju', 'astoņos', 'no', 'rīta']"
14593,lv-LV,validation,izslēdz modinātāju trešdienas sešiem no rīta,"['izslēdz', 'modinātāju', 'trešdienas', 'sešiem', 'no', 'rīta']"
14594,lv-LV,validation,pēc piektdienas izslēdz visus modinātājus kas paredzēti no rīta,"['pēc', 'piektdienas', 'izslēdz', 'visus', 'modinātājus', 'kas', 'paredzēti', 'no', 'rīta']"
14595,lv-LV,validation,paskaties nākošās nedēļas laikapstākļus lūdzu,"['paskaties', 'nākošās', 'nedēļas', 'laikapstākļus', 'lūdzu']"
14596,lv-LV,validation,uzlikt mūziku no mana mīļākā mākslinieka,"['uzlikt', 'mūziku', 'no', 'mana', 'mīļākā', 'mākslinieka']"
14597,lv-LV,validation,lūdzu samazini gaismas mazliet,"['lūdzu', 'samazini', 'gaismas', 'mazliet']"
14598,lv-LV,validation,telefoni,['telefoni']
14599,lv-LV,validation,ja austrumu krastā ir astoņi vakarā cik ir pulkstenis āfrikā,"['ja', 'austrumu', 'krastā', 'ir', 'astoņi', 'vakarā', 'cik', 'ir', 'pulkstenis', 'āfrikā']"
14600,lv-LV,validation,vai uguns pica pieņem pasūtījumus līdzņemšanai,"['vai', 'uguns', 'pica', 'pieņem', 'pasūtījumus', 'līdzņemšanai']"
14601,lv-LV,validation,vai vari man pateikt cik pulkstenis ir madridē,"['vai', 'vari', 'man', 'pateikt', 'cik', 'pulkstenis', 'ir', 'madridē']"
14602,lv-LV,validation,ziņas pašlaik l. s. m.,"['ziņas', 'pašlaik', 'l.', 's.', 'm.']"
14603,lv-LV,validation,atver huffington pasta mājas lapu,"['atver', 'huffington', 'pasta', 'mājas', 'lapu']"
14604,lv-LV,validation,lūdzu atrodiet virsrakstus,"['lūdzu', 'atrodiet', 'virsrakstus']"
14605,lv-LV,validation,kādi ir virsraksti neatkarīgajā rīta avīzē,"['kādi', 'ir', 'virsraksti', 'neatkarīgajā', 'rīta', 'avīzē']"
14606,lv-LV,validation,uzzini vai valmiermuiža man atļaus pasūtīt līdzņemšanai,"['uzzini', 'vai', 'valmiermuiža', 'man', 'atļaus', 'pasūtīt', 'līdzņemšanai']"
14607,lv-LV,validation,vai varu uzzināt šodienas datumu,"['vai', 'varu', 'uzzināt', 'šodienas', 'datumu']"
14608,lv-LV,validation,vai mans modinātājs skolai ir uzlikts,"['vai', 'mans', 'modinātājs', 'skolai', 'ir', 'uzlikts']"
14609,lv-LV,validation,cik karsti ir ārā,"['cik', 'karsti', 'ir', 'ārā']"
14610,lv-LV,validation,šodien vienos pēcpusdienā ieslēdz putekļsūcēju robotu,"['šodien', 'vienos', 'pēcpusdienā', 'ieslēdz', 'putekļsūcēju', 'robotu']"
14611,lv-LV,validation,labi asistenti,"['labi', 'asistenti']"
14612,lv-LV,validation,atsūti man dienas jaunumu apskatu,"['atsūti', 'man', 'dienas', 'jaunumu', 'apskatu']"
14613,lv-LV,validation,tagad atskaņot salas no musiqq,"['tagad', 'atskaņot', 'salas', 'no', 'musiqq']"
14614,lv-LV,validation,šodienas datums,"['šodienas', 'datums']"
14615,lv-LV,validation,kādi ir dziesmas vārdi dziesmai piedot no goran gora,"['kādi', 'ir', 'dziesmas', 'vārdi', 'dziesmai', 'piedot', 'no', 'goran', 'gora']"
14616,lv-LV,validation,nekad nespēlē nekādu kantrī mūziku,"['nekad', 'nespēlē', 'nekādu', 'kantrī', 'mūziku']"
14617,lv-LV,validation,ja maskavā ir desmit vakarā cik ir libānā,"['ja', 'maskavā', 'ir', 'desmit', 'vakarā', 'cik', 'ir', 'libānā']"
14618,lv-LV,validation,man gribas dzirdēt nakts vai rīts no otra puse,"['man', 'gribas', 'dzirdēt', 'nakts', 'vai', 'rīts', 'no', 'otra', 'puse']"
14619,lv-LV,validation,kādi ir laikapstākļi šodien,"['kādi', 'ir', 'laikapstākļi', 'šodien']"
14620,lv-LV,validation,vai līs lietus,"['vai', 'līs', 'lietus']"
14621,lv-LV,validation,cik pašreiz ir pulkstenis ņujorkā,"['cik', 'pašreiz', 'ir', 'pulkstenis', 'ņujorkā']"
14622,lv-LV,validation,vai vari ieteikt veselīgus ēdienus vakariņām,"['vai', 'vari', 'ieteikt', 'veselīgus', 'ēdienus', 'vakariņām']"
14623,lv-LV,validation,pasūti ēdienu no laba restorāna,"['pasūti', 'ēdienu', 'no', 'laba', 'restorāna']"
14624,lv-LV,validation,konvertē ņujorkas laiku uz londonas,"['konvertē', 'ņujorkas', 'laiku', 'uz', 'londonas']"
14625,lv-LV,validation,olly padari viesistabu zilu,"['olly', 'padari', 'viesistabu', 'zilu']"
14626,lv-LV,validation,padari dzīvojamo istabu zilu,"['padari', 'dzīvojamo', 'istabu', 'zilu']"
14627,lv-LV,validation,lūdzu atskaņo ir tikai tveice,"['lūdzu', 'atskaņo', 'ir', 'tikai', 'tveice']"
14628,lv-LV,validation,kāda ir jaunākā laikapstākļu prognoze otrdienai,"['kāda', 'ir', 'jaunākā', 'laikapstākļu', 'prognoze', 'otrdienai']"
14629,lv-LV,validation,kāda ir jaunākā laikapstākļu prognoze pirmdienas pusdienlaikam,"['kāda', 'ir', 'jaunākā', 'laikapstākļu', 'prognoze', 'pirmdienas', 'pusdienlaikam']"
14630,lv-LV,validation,kāda diena būs piecpadsmitajā martā,"['kāda', 'diena', 'būs', 'piecpadsmitajā', 'martā']"
14631,lv-LV,validation,es gribu šī mēneša pēdējās pirmdienas datumu,"['es', 'gribu', 'šī', 'mēneša', 'pēdējās', 'pirmdienas', 'datumu']"
14632,lv-LV,validation,cik ir pulkstens indijā kad a. s. v. ir divpadsmit dienā,"['cik', 'ir', 'pulkstens', 'indijā', 'kad', 'a.', 's.', 'v.', 'ir', 'divpadsmit', 'dienā']"
14633,lv-LV,validation,pasaki cik ir pulkstens,"['pasaki', 'cik', 'ir', 'pulkstens']"
14634,lv-LV,validation,atrodi man labāko tuk tuk joku internetā,"['atrodi', 'man', 'labāko', 'tuk', 'tuk', 'joku', 'internetā']"
14635,lv-LV,validation,kāds šonedēļ pirmdien būs laiks,"['kāds', 'šonedēļ', 'pirmdien', 'būs', 'laiks']"
14636,lv-LV,validation,tava steika recepte bija fantastiska,"['tava', 'steika', 'recepte', 'bija', 'fantastiska']"
14637,lv-LV,validation,kas notiek pasaulē šodien,"['kas', 'notiek', 'pasaulē', 'šodien']"
14638,lv-LV,validation,kāda diena ir piektajā decembrī,"['kāda', 'diena', 'ir', 'piektajā', 'decembrī']"
14639,lv-LV,validation,čau,['čau']
14640,lv-LV,validation,es vēlos ziņas par kannu kinofestivālu,"['es', 'vēlos', 'ziņas', 'par', 'kannu', 'kinofestivālu']"
14641,lv-LV,validation,pasaki man pašreizējo laiku otaņķos,"['pasaki', 'man', 'pašreizējo', 'laiku', 'otaņķos']"
14642,lv-LV,validation,kāds šodien laiks,"['kāds', 'šodien', 'laiks']"
14643,lv-LV,validation,vai šodien ir karsts,"['vai', 'šodien', 'ir', 'karsts']"
14644,lv-LV,validation,šodien ir ļoti karsts ne tā,"['šodien', 'ir', 'ļoti', 'karsts', 'ne', 'tā']"
14645,lv-LV,validation,simts tūkstoši divi simti septiņpadsmit,"['simts', 'tūkstoši', 'divi', 'simti', 'septiņpadsmit']"
14646,lv-LV,validation,kāds laiks būs šonedēļ,"['kāds', 'laiks', 'būs', 'šonedēļ']"
14647,lv-LV,validation,pārslēdzies uz nakts gaismu iestatījumu,"['pārslēdzies', 'uz', 'nakts', 'gaismu', 'iestatījumu']"
14648,lv-LV,validation,nedaudz palielini skaļumu,"['nedaudz', 'palielini', 'skaļumu']"
14649,lv-LV,validation,vai es varu dabūt piegādātu pasūtījumu no lulū,"['vai', 'es', 'varu', 'dabūt', 'piegādātu', 'pasūtījumu', 'no', 'lulū']"
14650,lv-LV,validation,pasūti kādu ēdienu līdzņemšanai,"['pasūti', 'kādu', 'ēdienu', 'līdzņemšanai']"
14651,lv-LV,validation,atrast un ielikt rindā visas dziesmas no aija andrejeva un atskaņot tās secībā,"['atrast', 'un', 'ielikt', 'rindā', 'visas', 'dziesmas', 'no', 'aija', 'andrejeva', 'un', 'atskaņot', 'tās', 'secībā']"
14652,lv-LV,validation,izveidot atskaņošanas sarakstu ar visām ozola dziesmām un atskaņot tās jauktā secībā,"['izveidot', 'atskaņošanas', 'sarakstu', 'ar', 'visām', 'ozola', 'dziesmām', 'un', 'atskaņot', 'tās', 'jauktā', 'secībā']"
14653,lv-LV,validation,vai šonedēļ snigs,"['vai', 'šonedēļ', 'snigs']"
14654,lv-LV,validation,ieslēgt mūziku,"['ieslēgt', 'mūziku']"
14655,lv-LV,validation,meklē jaunus jokus,"['meklē', 'jaunus', 'jokus']"
14656,lv-LV,validation,es gribu paklausīties maigo roku,"['es', 'gribu', 'paklausīties', 'maigo', 'roku']"
14657,lv-LV,validation,es gribu klausīties mūziku ar izteiktu ritmu,"['es', 'gribu', 'klausīties', 'mūziku', 'ar', 'izteiktu', 'ritmu']"
14658,lv-LV,validation,atskaņot eiropas hitu radio top desmit,"['atskaņot', 'eiropas', 'hitu', 'radio', 'top', 'desmit']"
14659,lv-LV,validation,vai vari parādīt desmit dienu laika prognozi manā apkārtnē,"['vai', 'vari', 'parādīt', 'desmit', 'dienu', 'laika', 'prognozi', 'manā', 'apkārtnē']"
14660,lv-LV,validation,lūdzu parādi laikapstākļu prognozi šai nedēļai,"['lūdzu', 'parādi', 'laikapstākļu', 'prognozi', 'šai', 'nedēļai']"
14661,lv-LV,validation,atskaņo man kaut ko no popa,"['atskaņo', 'man', 'kaut', 'ko', 'no', 'popa']"
14662,lv-LV,validation,atskaņot mūziku no atskaņošanas saraksta,"['atskaņot', 'mūziku', 'no', 'atskaņošanas', 'saraksta']"
14663,lv-LV,validation,vai varu dabūt espresso lūdzu,"['vai', 'varu', 'dabūt', 'espresso', 'lūdzu']"
