,locale,partition,utt,tokens
15449,tr-TR,validation,o etkinlikte neler oluyor,"['o', 'etkinlikte', 'neler', 'oluyor']"
15450,tr-TR,validation,bu sabah on ile on iki arasında ne işim var,"['bu', 'sabah', 'on', 'ile', 'on', 'iki', 'arasında', 'ne', 'işim', 'var']"
15451,tr-TR,validation,john ile yapacağım akşamki toplantının saati nedir,"['john', 'ile', 'yapacağım', 'akşamki', 'toplantının', 'saati', 'nedir']"
15452,tr-TR,validation,her sabah saat beşte uyanmam gereken bir hatırlatıcı ayarla,"['her', 'sabah', 'saat', 'beşte', 'uyanmam', 'gereken', 'bir', 'hatırlatıcı', 'ayarla']"
15453,tr-TR,validation,istiklal caddesindeki konser hakkında daha fazla bilgi,"['istiklal', 'caddesindeki', 'konser', 'hakkında', 'daha', 'fazla', 'bilgi']"
15454,tr-TR,validation,olly bu gece yarınki toplantıyı hatırlat,"['olly', 'bu', 'gece', 'yarınki', 'toplantıyı', 'hatırlat']"
15455,tr-TR,validation,çarşamba günü toplantı duyurusu,"['çarşamba', 'günü', 'toplantı', 'duyurusu']"
15456,tr-TR,validation,yaklaşan toplantımı takvimime ekle,"['yaklaşan', 'toplantımı', 'takvimime', 'ekle']"
15457,tr-TR,validation,lütfen takvimimi tamamen temizle,"['lütfen', 'takvimimi', 'tamamen', 'temizle']"
15458,tr-TR,validation,bu gece ozan ile yapacağım toplantıyı sil,"['bu', 'gece', 'ozan', 'ile', 'yapacağım', 'toplantıyı', 'sil']"
15459,tr-TR,validation,çarşambaları öğleden sonra iki için bir hatırlatıcı ayarla,"['çarşambaları', 'öğleden', 'sonra', 'iki', 'için', 'bir', 'hatırlatıcı', 'ayarla']"
15460,tr-TR,validation,ayşenin doğum günü martın birinde olduğu doğrumu,"['ayşenin', 'doğum', 'günü', 'martın', 'birinde', 'olduğu', 'doğrumu']"
15461,tr-TR,validation,yarınki toplantıyı takvimime ekledin mi,"['yarınki', 'toplantıyı', 'takvimime', 'ekledin', 'mi']"
15462,tr-TR,validation,bu hafta her gün için öğle yemeği toplantıları ekle,"['bu', 'hafta', 'her', 'gün', 'için', 'öğle', 'yemeği', 'toplantıları', 'ekle']"
15463,tr-TR,validation,cuma günü öğleden sonra üçteki toplantı için bir hatırlatıcı ayarla,"['cuma', 'günü', 'öğleden', 'sonra', 'üçteki', 'toplantı', 'için', 'bir', 'hatırlatıcı', 'ayarla']"
15464,tr-TR,validation,her şeyi takvimden kaldır,"['her', 'şeyi', 'takvimden', 'kaldır']"
15465,tr-TR,validation,selam siri takvimimin yarın tamamen temizlendiğinden emin ol,"['selam', 'siri', 'takvimimin', 'yarın', 'tamamen', 'temizlendiğinden', 'emin', 'ol']"
15466,tr-TR,validation,iki saat içinde yeni toplantı bildirimi,"['iki', 'saat', 'içinde', 'yeni', 'toplantı', 'bildirimi']"
15467,tr-TR,validation,bana takvimi hatırlat,"['bana', 'takvimi', 'hatırlat']"
15468,tr-TR,validation,bu sabah bekleyen randevu var mı,"['bu', 'sabah', 'bekleyen', 'randevu', 'var', 'mı']"
15469,tr-TR,validation,bu hafta maaş haftası mı,"['bu', 'hafta', 'maaş', 'haftası', 'mı']"
15470,tr-TR,validation,takvimimdeki tüm randevuları iptal et,"['takvimimdeki', 'tüm', 'randevuları', 'iptal', 'et']"
15471,tr-TR,validation,hangi hatırlatmaları ayarlamalıyım,"['hangi', 'hatırlatmaları', 'ayarlamalıyım']"
15472,tr-TR,validation,bugün sabah altı kırk beş haberlerinde ne var,"['bugün', 'sabah', 'altı', 'kırk', 'beş', 'haberlerinde', 'ne', 'var']"
15473,tr-TR,validation,takvimimdeki öğlen birdeki etkinliğimi kaldır,"['takvimimdeki', 'öğlen', 'birdeki', 'etkinliğimi', 'kaldır']"
15474,tr-TR,validation,bana bugünden itibaren bir hafta sonra saat beşte kütüphanede olmam gerektiğini hatırlat,"['bana', 'bugünden', 'itibaren', 'bir', 'hafta', 'sonra', 'saat', 'beşte', 'kütüphanede', 'olmam', 'gerektiğini', 'hatırlat']"
15475,tr-TR,validation,gelecek cumartesi saat beşte kütüphaneye gitmek için bir hatırlatıcı ayarla,"['gelecek', 'cumartesi', 'saat', 'beşte', 'kütüphaneye', 'gitmek', 'için', 'bir', 'hatırlatıcı', 'ayarla']"
15476,tr-TR,validation,bana yaklaşan milli bayramları hatırlat,"['bana', 'yaklaşan', 'milli', 'bayramları', 'hatırlat']"
15477,tr-TR,validation,bugün öğleden sonra birdeki etkinliği takvimimden kaldır,"['bugün', 'öğleden', 'sonra', 'birdeki', 'etkinliği', 'takvimimden', 'kaldır']"
15478,tr-TR,validation,akşam beşte ki toplantım için hatırlatma ayarla,"['akşam', 'beşte', 'ki', 'toplantım', 'için', 'hatırlatma', 'ayarla']"
15479,tr-TR,validation,lütfen çarşamba sabah dokuzda doktor mahmut ofisinde randevusunu ekle,"['lütfen', 'çarşamba', 'sabah', 'dokuzda', 'doktor', 'mahmut', 'ofisinde', 'randevusunu', 'ekle']"
15480,tr-TR,validation,bu akşamki futbol maçında önemli yerler nelerdi,"['bu', 'akşamki', 'futbol', 'maçında', 'önemli', 'yerler', 'nelerdi']"
15481,tr-TR,validation,bana bugün programımda ne olduğunu söyle,"['bana', 'bugün', 'programımda', 'ne', 'olduğunu', 'söyle']"
15482,tr-TR,validation,tarkan izmir'e ne zaman geliyor,"['tarkan', ""izmir'e"", 'ne', 'zaman', 'geliyor']"
15483,tr-TR,validation,takvimime bir şeyler eklemek istiyorum,"['takvimime', 'bir', 'şeyler', 'eklemek', 'istiyorum']"
15484,tr-TR,validation,etkinliği takvimden temizle ve yenile,"['etkinliği', 'takvimden', 'temizle', 've', 'yenile']"
15485,tr-TR,validation,gelecek etkinliklerim neler,"['gelecek', 'etkinliklerim', 'neler']"
15486,tr-TR,validation,takvimdeki son etkinliği sil,"['takvimdeki', 'son', 'etkinliği', 'sil']"
15487,tr-TR,validation,lütfen takvimdeki bir sonraki etkinliği iptal edin,"['lütfen', 'takvimdeki', 'bir', 'sonraki', 'etkinliği', 'iptal', 'edin']"
15488,tr-TR,validation,bugün sekiz ile on arasında hangi görüşmeler var,"['bugün', 'sekiz', 'ile', 'on', 'arasında', 'hangi', 'görüşmeler', 'var']"
15489,tr-TR,validation,yarın öğleden sonra iki de bana hatırlat,"['yarın', 'öğleden', 'sonra', 'iki', 'de', 'bana', 'hatırlat']"
15490,tr-TR,validation,bu cumartesi cenkin evindeki havuz partisi için takvimimde bir etkinlik ayarla,"['bu', 'cumartesi', 'cenkin', 'evindeki', 'havuz', 'partisi', 'için', 'takvimimde', 'bir', 'etkinlik', 'ayarla']"
15491,tr-TR,validation,bir ocak için planlanmış etkinliği adresi nedir,"['bir', 'ocak', 'için', 'planlanmış', 'etkinliği', 'adresi', 'nedir']"
15492,tr-TR,validation,yarın ayşe ile buluşmak istiyorum,"['yarın', 'ayşe', 'ile', 'buluşmak', 'istiyorum']"
15493,tr-TR,validation,elif ile salı günü olan toplantımı iptal et ve toplantıyı perşembeye al,"['elif', 'ile', 'salı', 'günü', 'olan', 'toplantımı', 'iptal', 'et', 've', 'toplantıyı', 'perşembeye', 'al']"
15494,tr-TR,validation,takvimimden perşembe günündeki öğle yemeğini kaldır,"['takvimimden', 'perşembe', 'günündeki', 'öğle', 'yemeğini', 'kaldır']"
15495,tr-TR,validation,internet faturamı ödememi hatırlatmak için her ayın on beşinde bir etkinlik ayarla,"['internet', 'faturamı', 'ödememi', 'hatırlatmak', 'için', 'her', 'ayın', 'on', 'beşinde', 'bir', 'etkinlik', 'ayarla']"
15496,tr-TR,validation,takvimime aşağıdaki tarih ve saati ekle,"['takvimime', 'aşağıdaki', 'tarih', 've', 'saati', 'ekle']"
15497,tr-TR,validation,etkinlik ne zaman,"['etkinlik', 'ne', 'zaman']"
15498,tr-TR,validation,goshen new york 'ta beş mayısta öğleden sonra üçten başlayarak dan'in mezuniyeti için bir etkinlik ekle,"['goshen', 'new', 'york', ""'ta"", 'beş', 'mayısta', 'öğleden', 'sonra', 'üçten', 'başlayarak', ""dan'in"", 'mezuniyeti', 'için', 'bir', 'etkinlik', 'ekle']"
15499,tr-TR,validation,geçen sene kaç saatim toplantılarda geçti,"['geçen', 'sene', 'kaç', 'saatim', 'toplantılarda', 'geçti']"
15500,tr-TR,validation,toplantıyı sil,"['toplantıyı', 'sil']"
15501,tr-TR,validation,ali ile yirmi bir mart onda bir toplantım var,"['ali', 'ile', 'yirmi', 'bir', 'mart', 'onda', 'bir', 'toplantım', 'var']"
15502,tr-TR,validation,toplantı için hazırlanmam gerek ti,"['toplantı', 'için', 'hazırlanmam', 'gerek', 'ti']"
15503,tr-TR,validation,yaklaşan etkinliklerimi göster,"['yaklaşan', 'etkinliklerimi', 'göster']"
15504,tr-TR,validation,bir sonraki etkinliği takvimden sil,"['bir', 'sonraki', 'etkinliği', 'takvimden', 'sil']"
15505,tr-TR,validation,takvim benim bir kasım iki bin yirmi birde boş olduğumu söylüyor mu,"['takvim', 'benim', 'bir', 'kasım', 'iki', 'bin', 'yirmi', 'birde', 'boş', 'olduğumu', 'söylüyor', 'mu']"
15506,tr-TR,validation,haftalık randevu anımsatıcısı oluştur,"['haftalık', 'randevu', 'anımsatıcısı', 'oluştur']"
15507,tr-TR,validation,bugünden iki gün sonrasını tatilim olarak bayrakla,"['bugünden', 'iki', 'gün', 'sonrasını', 'tatilim', 'olarak', 'bayrakla']"
15508,tr-TR,validation,salı öğle toplantısı,"['salı', 'öğle', 'toplantısı']"
15509,tr-TR,validation,on yedi mart için herhangi bir planım var mı,"['on', 'yedi', 'mart', 'için', 'herhangi', 'bir', 'planım', 'var', 'mı']"
15510,tr-TR,validation,olly doktor randevumu cuma günü öğleden sonra ikiye ayarla,"['olly', 'doktor', 'randevumu', 'cuma', 'günü', 'öğleden', 'sonra', 'ikiye', 'ayarla']"
15511,tr-TR,validation,takvimime akşam yemeği rezervasyonlarını ekleyebilir misin,"['takvimime', 'akşam', 'yemeği', 'rezervasyonlarını', 'ekleyebilir', 'misin']"
15512,tr-TR,validation,hüseyinin nikahı için takvim bilgisi oluştur,"['hüseyinin', 'nikahı', 'için', 'takvim', 'bilgisi', 'oluştur']"
15513,tr-TR,validation,bugün hiç takvim etkinliklerim var mı,"['bugün', 'hiç', 'takvim', 'etkinliklerim', 'var', 'mı']"
15514,tr-TR,validation,benim lokasyonumda tatil araştır,"['benim', 'lokasyonumda', 'tatil', 'araştır']"
15515,tr-TR,validation,belirli tarihlerde son günlerdeki olayları aramak,"['belirli', 'tarihlerde', 'son', 'günlerdeki', 'olayları', 'aramak']"
15516,tr-TR,validation,listemde herhangi bir hatırlatıcı var mı,"['listemde', 'herhangi', 'bir', 'hatırlatıcı', 'var', 'mı']"
15517,tr-TR,validation,lütfen bana hatırlat,"['lütfen', 'bana', 'hatırlat']"
15518,tr-TR,validation,lütfen alarm kur,"['lütfen', 'alarm', 'kur']"
15519,tr-TR,validation,pazartesi günü toplantılar hakkında herhangi bir anımsatmaya ihtiyacım var mı,"['pazartesi', 'günü', 'toplantılar', 'hakkında', 'herhangi', 'bir', 'anımsatmaya', 'ihtiyacım', 'var', 'mı']"
15520,tr-TR,validation,takvim etkinliği yanlış mı,"['takvim', 'etkinliği', 'yanlış', 'mı']"
15521,tr-TR,validation,haftanın geri kalanı için tüm toplantılarımı iptal et,"['haftanın', 'geri', 'kalanı', 'için', 'tüm', 'toplantılarımı', 'iptal', 'et']"
15522,tr-TR,validation,iki mayıs ı mervenin doğum günü olarak her sene yinelenen takvime ekle,"['iki', 'mayıs', 'ı', 'mervenin', 'doğum', 'günü', 'olarak', 'her', 'sene', 'yinelenen', 'takvime', 'ekle']"
15523,tr-TR,validation,yağmurluğumu almamı hatırlatmanı istiyorum çünkü yağmur yağabilir,"['yağmurluğumu', 'almamı', 'hatırlatmanı', 'istiyorum', 'çünkü', 'yağmur', 'yağabilir']"
15524,tr-TR,validation,lütfen bana şemsiyemi almamı söyle çünkü bugün çok sıcak olacak,"['lütfen', 'bana', 'şemsiyemi', 'almamı', 'söyle', 'çünkü', 'bugün', 'çok', 'sıcak', 'olacak']"
15525,tr-TR,validation,on dört haziran iki bin on yedi için programım nedir,"['on', 'dört', 'haziran', 'iki', 'bin', 'on', 'yedi', 'için', 'programım', 'nedir']"
15526,tr-TR,validation,lütfen pazar günü için tüm anımsatmaları sil,"['lütfen', 'pazar', 'günü', 'için', 'tüm', 'anımsatmaları', 'sil']"
15527,tr-TR,validation,perşembe günü uludağ kebapda akşam yemeğini hatırla,"['perşembe', 'günü', 'uludağ', 'kebapda', 'akşam', 'yemeğini', 'hatırla']"
15528,tr-TR,validation,hatırlatıcıyı ayarla,"['hatırlatıcıyı', 'ayarla']"
15529,tr-TR,validation,bu insanlarla takvim etkinliği,"['bu', 'insanlarla', 'takvim', 'etkinliği']"
15530,tr-TR,validation,bugünkü programımı temizle,"['bugünkü', 'programımı', 'temizle']"
15531,tr-TR,validation,detaylar,['detaylar']
15532,tr-TR,validation,son etkinliklerden bahset,"['son', 'etkinliklerden', 'bahset']"
15533,tr-TR,validation,toplantılar ne zaman,"['toplantılar', 'ne', 'zaman']"
15534,tr-TR,validation,parti ne zaman için programlanmış,"['parti', 'ne', 'zaman', 'için', 'programlanmış']"
15535,tr-TR,validation,sonraki bir hafta olacak tüm etkinlikler ile ilgili beni bilgilendir,"['sonraki', 'bir', 'hafta', 'olacak', 'tüm', 'etkinlikler', 'ile', 'ilgili', 'beni', 'bilgilendir']"
15536,tr-TR,validation,cemal evlilik yıl dönümü,"['cemal', 'evlilik', 'yıl', 'dönümü']"
15537,tr-TR,validation,bu ay tatil ne zaman,"['bu', 'ay', 'tatil', 'ne', 'zaman']"
15538,tr-TR,validation,salı günkü toplantı ile ilgili bilgilendir,"['salı', 'günkü', 'toplantı', 'ile', 'ilgili', 'bilgilendir']"
15539,tr-TR,validation,bana akşam programını hatırlatmanı istiyorum,"['bana', 'akşam', 'programını', 'hatırlatmanı', 'istiyorum']"
15540,tr-TR,validation,takvimden orçunun doğum gününü sil,"['takvimden', 'orçunun', 'doğum', 'gününü', 'sil']"
15541,tr-TR,validation,tamam google departman başkan yardımcısı ile yirmi bir mart iki bin on yedide bir toplantı ayarla,"['tamam', 'google', 'departman', 'başkan', 'yardımcısı', 'ile', 'yirmi', 'bir', 'mart', 'iki', 'bin', 'on', 'yedide', 'bir', 'toplantı', 'ayarla']"
15542,tr-TR,validation,perşembe günü finansal i̇şler müdürü ile bir toplantıya ihtiyacım var,"['perşembe', 'günü', 'finansal', 'i̇şler', 'müdürü', 'ile', 'bir', 'toplantıya', 'ihtiyacım', 'var']"
15543,tr-TR,validation,takvimimden doğum günü etkinliğini kaldır,"['takvimimden', 'doğum', 'günü', 'etkinliğini', 'kaldır']"
15544,tr-TR,validation,bana beş nisanda patronla bir toplantı olduğunu hatırlat,"['bana', 'beş', 'nisanda', 'patronla', 'bir', 'toplantı', 'olduğunu', 'hatırlat']"
15545,tr-TR,validation,bu perşembe vize başvurusu için bir hatırlatma oluştur,"['bu', 'perşembe', 'vize', 'başvurusu', 'için', 'bir', 'hatırlatma', 'oluştur']"
15546,tr-TR,validation,takvimde üç temmuzu boş bırak,"['takvimde', 'üç', 'temmuzu', 'boş', 'bırak']"
15547,tr-TR,validation,salı akşam dörde alarm kur,"['salı', 'akşam', 'dörde', 'alarm', 'kur']"
15548,tr-TR,validation,salı günü ahmet'in düğünü için bir etkinlik hatırlatıcı oluştur,"['salı', 'günü', ""ahmet'in"", 'düğünü', 'için', 'bir', 'etkinlik', 'hatırlatıcı', 'oluştur']"
15549,tr-TR,validation,takvime yinelenen bir etkinlik koy,"['takvime', 'yinelenen', 'bir', 'etkinlik', 'koy']"
15550,tr-TR,validation,bu hafta sonu meşgul müyüm,"['bu', 'hafta', 'sonu', 'meşgul', 'müyüm']"
15551,tr-TR,validation,olly haftaya randevum var mı,"['olly', 'haftaya', 'randevum', 'var', 'mı']"
15552,tr-TR,validation,etkinlikten sonraki günü sil,"['etkinlikten', 'sonraki', 'günü', 'sil']"
15553,tr-TR,validation,sıfırlanması gereken etkinlikleri hatırlat,"['sıfırlanması', 'gereken', 'etkinlikleri', 'hatırlat']"
15554,tr-TR,validation,kız kardeşimin ziyaretini aile takvimime ekle,"['kız', 'kardeşimin', 'ziyaretini', 'aile', 'takvimime', 'ekle']"
15555,tr-TR,validation,kongre merkezi nerede,"['kongre', 'merkezi', 'nerede']"
15556,tr-TR,validation,cuma günü herhangi bir toplantı,"['cuma', 'günü', 'herhangi', 'bir', 'toplantı']"
15557,tr-TR,validation,bana cumartesi günü saat on ikideki randevumu hatırlat,"['bana', 'cumartesi', 'günü', 'saat', 'on', 'ikideki', 'randevumu', 'hatırlat']"
15558,tr-TR,validation,olly bu ay hiç takvim etkinliğim var mı,"['olly', 'bu', 'ay', 'hiç', 'takvim', 'etkinliğim', 'var', 'mı']"
15559,tr-TR,validation,olly önümüzdeki cumartesi sabah on için takvimde bir kayıt oluştur,"['olly', 'önümüzdeki', 'cumartesi', 'sabah', 'on', 'için', 'takvimde', 'bir', 'kayıt', 'oluştur']"
15560,tr-TR,validation,bana ocak ayının yirmi ikisindeki toplantıyı hatırlat,"['bana', 'ocak', 'ayının', 'yirmi', 'ikisindeki', 'toplantıyı', 'hatırlat']"
15561,tr-TR,validation,bir saat içerisindeki toplantıyı bana hatırlat,"['bir', 'saat', 'içerisindeki', 'toplantıyı', 'bana', 'hatırlat']"
15562,tr-TR,validation,bana bir saat içinde toplantımı hatırlat,"['bana', 'bir', 'saat', 'içinde', 'toplantımı', 'hatırlat']"
15563,tr-TR,validation,biraz radyo çal,"['biraz', 'radyo', 'çal']"
15564,tr-TR,validation,vitrin radyoyu aç,"['vitrin', 'radyoyu', 'aç']"
15565,tr-TR,validation,pandora yı aç rock kanalı çal,"['pandora', 'yı', 'aç', 'rock', 'kanalı', 'çal']"
15566,tr-TR,validation,iheartradio rov rock aç,"['iheartradio', 'rov', 'rock', 'aç']"
15567,tr-TR,validation,güzel fıkralar için bir radyo kanalı aç,"['güzel', 'fıkralar', 'için', 'bir', 'radyo', 'kanalı', 'aç']"
15568,tr-TR,validation,radyoyu başlat,"['radyoyu', 'başlat']"
15569,tr-TR,validation,alemfm nokta com,"['alemfm', 'nokta', 'com']"
15570,tr-TR,validation,radyo aç,"['radyo', 'aç']"
15571,tr-TR,validation,radyo kanalını aç lütfen,"['radyo', 'kanalını', 'aç', 'lütfen']"
15572,tr-TR,validation,bu radyo kanalını dinlemek istiyorum,"['bu', 'radyo', 'kanalını', 'dinlemek', 'istiyorum']"
15573,tr-TR,validation,radyo aç,"['radyo', 'aç']"
15574,tr-TR,validation,kral f. m. radyo kanalını başlatabilir misin,"['kral', 'f.', 'm.', 'radyo', 'kanalını', 'başlatabilir', 'misin']"
15575,tr-TR,validation,tunes çal,"['tunes', 'çal']"
15576,tr-TR,validation,frekans dokuz yüz doksan yedi aç,"['frekans', 'dokuz', 'yüz', 'doksan', 'yedi', 'aç']"
15577,tr-TR,validation,kanal dokuz yüz elli bir'i aç,"['kanal', 'dokuz', 'yüz', 'elli', ""bir'i"", 'aç']"
15578,tr-TR,validation,lütfen radyo çal,"['lütfen', 'radyo', 'çal']"
15579,tr-TR,validation,radyo açık,"['radyo', 'açık']"
15580,tr-TR,validation,benim favori radyo kanalıma git,"['benim', 'favori', 'radyo', 'kanalıma', 'git']"
15581,tr-TR,validation,beni gülümsetecek bir şarkı çal,"['beni', 'gülümsetecek', 'bir', 'şarkı', 'çal']"
15582,tr-TR,validation,number one turk çal,"['number', 'one', 'turk', 'çal']"
15583,tr-TR,validation,a. t. v. radyo 'yu aç,"['a.', 't.', 'v.', 'radyo', ""'yu"", 'aç']"
15584,tr-TR,validation,radyo d çal,"['radyo', 'd', 'çal']"
15585,tr-TR,validation,benim fm radyomu aç ve radyo d çal,"['benim', 'fm', 'radyomu', 'aç', 've', 'radyo', 'd', 'çal']"
15586,tr-TR,validation,olly rnb çalan istasyon dinlemek istiyorum,"['olly', 'rnb', 'çalan', 'istasyon', 'dinlemek', 'istiyorum']"
15587,tr-TR,validation,radyoda futbol maçı çal,"['radyoda', 'futbol', 'maçı', 'çal']"
15588,tr-TR,validation,spor podcastlerimin kaçının henüz dinlemediğim yeni bölümleri var,"['spor', 'podcastlerimin', 'kaçının', 'henüz', 'dinlemediğim', 'yeni', 'bölümleri', 'var']"
15589,tr-TR,validation,pandorayı aç ve top hitleri çal,"['pandorayı', 'aç', 've', 'top', 'hitleri', 'çal']"
15590,tr-TR,validation,lütfen pandora'da popüler müzik çal,"['lütfen', ""pandora'da"", 'popüler', 'müzik', 'çal']"
15591,tr-TR,validation,benim için radyo d çal,"['benim', 'için', 'radyo', 'd', 'çal']"
15592,tr-TR,validation,bana trt fm 'den biraz radyo müziği çal,"['bana', 'trt', 'fm', ""'den"", 'biraz', 'radyo', 'müziği', 'çal']"
15593,tr-TR,validation,en iyi amerikan folk müziği aç lütfen,"['en', 'iyi', 'amerikan', 'folk', 'müziği', 'aç', 'lütfen']"
15594,tr-TR,validation,radyoda müzik programları aç,"['radyoda', 'müzik', 'programları', 'aç']"
15595,tr-TR,validation,güncel çalma listesini çal,"['güncel', 'çalma', 'listesini', 'çal']"
15596,tr-TR,validation,sirius 'da sezen aksu'nun bir parçasını bul,"['sirius', ""'da"", 'sezen', ""aksu'nun"", 'bir', 'parçasını', 'bul']"
15597,tr-TR,validation,radyo d kanalını çal the buzz,"['radyo', 'd', 'kanalını', 'çal', 'the', 'buzz']"
15598,tr-TR,validation,f. m. de haberleri çal,"['f.', 'm.', 'de', 'haberleri', 'çal']"
15599,tr-TR,validation,geveze 'li fularsız entellik de sezen aksu lu bölümü aç,"['geveze', ""'li"", 'fularsız', 'entellik', 'de', 'sezen', 'aksu', 'lu', 'bölümü', 'aç']"
15600,tr-TR,validation,doksan üç nokta beş f.m. çal,"['doksan', 'üç', 'nokta', 'beş', 'f.m.', 'çal']"
15601,tr-TR,validation,ntv radyo 'yu aç,"['ntv', 'radyo', ""'yu"", 'aç']"
15602,tr-TR,validation,ok google hasan dinç 'i başlatabilir misin,"['ok', 'google', 'hasan', 'dinç', ""'i"", 'başlatabilir', 'misin']"
15603,tr-TR,validation,akşam dokuzda benim favori istasyonumu çal,"['akşam', 'dokuzda', 'benim', 'favori', 'istasyonumu', 'çal']"
15604,tr-TR,validation,power fm,"['power', 'fm']"
15605,tr-TR,validation,bu program için gerekli podcastleri çal,"['bu', 'program', 'için', 'gerekli', 'podcastleri', 'çal']"
15606,tr-TR,validation,bu sabah hangi istasyonlar iyi müzik çalıyor,"['bu', 'sabah', 'hangi', 'istasyonlar', 'iyi', 'müzik', 'çalıyor']"
15607,tr-TR,validation,radyo d 'ye bağlan,"['radyo', 'd', ""'ye"", 'bağlan']"
15608,tr-TR,validation,bir country station aç,"['bir', 'country', 'station', 'aç']"
15609,tr-TR,validation,radyo programı nihat ve sivrisinek'i aç,"['radyo', 'programı', 'nihat', 've', ""sivrisinek'i"", 'aç']"
15610,tr-TR,validation,a. t. v. radyo çal,"['a.', 't.', 'v.', 'radyo', 'çal']"
15611,tr-TR,validation,bu programı aç,"['bu', 'programı', 'aç']"
15612,tr-TR,validation,harry potter'ın benim favori sesli kitabımı çalar mısın,"['harry', ""potter'ın"", 'benim', 'favori', 'sesli', 'kitabımı', 'çalar', 'mısın']"
15613,tr-TR,validation,burak soyer sesli kitabını açabilir misin,"['burak', 'soyer', 'sesli', 'kitabını', 'açabilir', 'misin']"
15614,tr-TR,validation,unutkan aşk bölüm yediyi başlat,"['unutkan', 'aşk', 'bölüm', 'yediyi', 'başlat']"
15615,tr-TR,validation,osmanlıyı yeniden keşfetmek sesli kitabına devam et,"['osmanlıyı', 'yeniden', 'keşfetmek', 'sesli', 'kitabına', 'devam', 'et']"
15616,tr-TR,validation,sesi durdurur musun,"['sesi', 'durdurur', 'musun']"
15617,tr-TR,validation,benim sesli kitabımı çalmaya devam et,"['benim', 'sesli', 'kitabımı', 'çalmaya', 'devam', 'et']"
15618,tr-TR,validation,sesli kitabı durdur,"['sesli', 'kitabı', 'durdur']"
15619,tr-TR,validation,vatan yahut silistre yi kaldığım yerden aç,"['vatan', 'yahut', 'silistre', 'yi', 'kaldığım', 'yerden', 'aç']"
15620,tr-TR,validation,can sesli kitabını başlat,"['can', 'sesli', 'kitabını', 'başlat']"
15621,tr-TR,validation,en son eklenen sesli kitap ı çal,"['en', 'son', 'eklenen', 'sesli', 'kitap', 'ı', 'çal']"
15622,tr-TR,validation,audio çal,"['audio', 'çal']"
15623,tr-TR,validation,en son ara verdiğimiz yerden benim sesli kitap a devam et,"['en', 'son', 'ara', 'verdiğimiz', 'yerden', 'benim', 'sesli', 'kitap', 'a', 'devam', 'et']"
15624,tr-TR,validation,en son çaldığın sesli kitap la devam et,"['en', 'son', 'çaldığın', 'sesli', 'kitap', 'la', 'devam', 'et']"
15625,tr-TR,validation,son zamanlarda durdurulmuş audio yu çal,"['son', 'zamanlarda', 'durdurulmuş', 'audio', 'yu', 'çal']"
15626,tr-TR,validation,sesli kitabıma benim başladığım son bölümün başından devam et,"['sesli', 'kitabıma', 'benim', 'başladığım', 'son', 'bölümün', 'başından', 'devam', 'et']"
15627,tr-TR,validation,kiralık konak çal,"['kiralık', 'konak', 'çal']"
15628,tr-TR,validation,beş dakika mola verelim,"['beş', 'dakika', 'mola', 'verelim']"
15629,tr-TR,validation,kitap okumaya başla,"['kitap', 'okumaya', 'başla']"
15630,tr-TR,validation,benim için kuran a devam et,"['benim', 'için', 'kuran', 'a', 'devam', 'et']"
15631,tr-TR,validation,mai ve siyah sesli kitabını aç ve en son çalınan yerden çal,"['mai', 've', 'siyah', 'sesli', 'kitabını', 'aç', 've', 'en', 'son', 'çalınan', 'yerden', 'çal']"
15632,tr-TR,validation,bu playbacki sesli kitapta ara ve benim için çal,"['bu', 'playbacki', 'sesli', 'kitapta', 'ara', 've', 'benim', 'için', 'çal']"
15633,tr-TR,validation,bu sesli kitabı kaldığı yerden devam ettir,"['bu', 'sesli', 'kitabı', 'kaldığı', 'yerden', 'devam', 'ettir']"
15634,tr-TR,validation,downpourdan kara kitabı dinle,"['downpourdan', 'kara', 'kitabı', 'dinle']"
15635,tr-TR,validation,bölüm dörtten kuran okumaya başla,"['bölüm', 'dörtten', 'kuran', 'okumaya', 'başla']"
15636,tr-TR,validation,yıldız tilbe den sesli kitap tan bir şarkı ile devam et,"['yıldız', 'tilbe', 'den', 'sesli', 'kitap', 'tan', 'bir', 'şarkı', 'ile', 'devam', 'et']"
15637,tr-TR,validation,sesli kitap kuran çal,"['sesli', 'kitap', 'kuran', 'çal']"
15638,tr-TR,validation,kuyucaklı yusuf adlı sesli kitaba devam edebilir misin,"['kuyucaklı', 'yusuf', 'adlı', 'sesli', 'kitaba', 'devam', 'edebilir', 'misin']"
15639,tr-TR,validation,sesli kitap ta greya yı çal,"['sesli', 'kitap', 'ta', 'greya', 'yı', 'çal']"
15640,tr-TR,validation,fransızca dersinde okuma kısmına devam et,"['fransızca', 'dersinde', 'okuma', 'kısmına', 'devam', 'et']"
15641,tr-TR,validation,lütfen dağılmak istiyorum u çal,"['lütfen', 'dağılmak', 'istiyorum', 'u', 'çal']"
15642,tr-TR,validation,o sabahattin ali kitap ını okumaya başla,"['o', 'sabahattin', 'ali', 'kitap', 'ını', 'okumaya', 'başla']"
15643,tr-TR,validation,benim sesli kitabımla devam et,"['benim', 'sesli', 'kitabımla', 'devam', 'et']"
15644,tr-TR,validation,benim sinekli bakkal kitabımı oynatmaya devam et,"['benim', 'sinekli', 'bakkal', 'kitabımı', 'oynatmaya', 'devam', 'et']"
