,locale,partition,utt,tokens
15287,ru-RU,validation,у меня что-нибудь запланировано на завтра,"['у', 'меня', 'что-нибудь', 'запланировано', 'на', 'завтра']"
15288,ru-RU,validation,скажи мне о моих мероприятиях,"['скажи', 'мне', 'о', 'моих', 'мероприятиях']"
15289,ru-RU,validation,удали все события в моём календаре,"['удали', 'все', 'события', 'в', 'моём', 'календаре']"
15290,ru-RU,validation,olly напомни мне про пикник в парке горького,"['olly', 'напомни', 'мне', 'про', 'пикник', 'в', 'парке', 'горького']"
15291,ru-RU,validation,olly я хочу пойти на открытый кинопоказ в эти выходные напомни мне,"['olly', 'я', 'хочу', 'пойти', 'на', 'открытый', 'кинопоказ', 'в', 'эти', 'выходные', 'напомни', 'мне']"
15292,ru-RU,validation,ты добавил встречу с антоном завтра в девять вечера,"['ты', 'добавил', 'встречу', 'с', 'антоном', 'завтра', 'в', 'девять', 'вечера']"
15293,ru-RU,validation,удали все события в следующие пять дней,"['удали', 'все', 'события', 'в', 'следующие', 'пять', 'дней']"
15294,ru-RU,validation,есть ли у меня встречи завтра в девять часов вечера,"['есть', 'ли', 'у', 'меня', 'встречи', 'завтра', 'в', 'девять', 'часов', 'вечера']"
15295,ru-RU,validation,назначь следующее событие в календаре со следующими людьми,"['назначь', 'следующее', 'событие', 'в', 'календаре', 'со', 'следующими', 'людьми']"
15296,ru-RU,validation,можешь стереть последнее событие которое я посетил,"['можешь', 'стереть', 'последнее', 'событие', 'которое', 'я', 'посетил']"
15297,ru-RU,validation,есть ли у меня какие нибудь предстоящие события в моем календаре,"['есть', 'ли', 'у', 'меня', 'какие', 'нибудь', 'предстоящие', 'события', 'в', 'моем', 'календаре']"
15298,ru-RU,validation,когда у меня следующая встреча в календаре,"['когда', 'у', 'меня', 'следующая', 'встреча', 'в', 'календаре']"
15299,ru-RU,validation,удали вечеринку день рождения завтра на два часа дня,"['удали', 'вечеринку', 'день', 'рождения', 'завтра', 'на', 'два', 'часа', 'дня']"
15300,ru-RU,validation,можешь удалить все события из моего календаря,"['можешь', 'удалить', 'все', 'события', 'из', 'моего', 'календаря']"
15301,ru-RU,validation,это очень сложный,"['это', 'очень', 'сложный']"
15302,ru-RU,validation,мне нужно напоминание каждый день в девять утра,"['мне', 'нужно', 'напоминание', 'каждый', 'день', 'в', 'девять', 'утра']"
15303,ru-RU,validation,кого я должен ожидать на встрече сегодня,"['кого', 'я', 'должен', 'ожидать', 'на', 'встрече', 'сегодня']"
15304,ru-RU,validation,поставь собрание в понедельник в календарь на каждый понедельник,"['поставь', 'собрание', 'в', 'понедельник', 'в', 'календарь', 'на', 'каждый', 'понедельник']"
15305,ru-RU,validation,поставь напоминание на шестое марта что будет общественное собрание в одиннадцать утра,"['поставь', 'напоминание', 'на', 'шестое', 'марта', 'что', 'будет', 'общественное', 'собрание', 'в', 'одиннадцать', 'утра']"
15306,ru-RU,validation,есть какие либо программы на завтрашний вечер,"['есть', 'какие', 'либо', 'программы', 'на', 'завтрашний', 'вечер']"
15307,ru-RU,validation,удали все мероприятия и информацию,"['удали', 'все', 'мероприятия', 'и', 'информацию']"
15308,ru-RU,validation,удали все события из расписания,"['удали', 'все', 'события', 'из', 'расписания']"
15309,ru-RU,validation,какое у меня расписание мероприятий на завтра,"['какое', 'у', 'меня', 'расписание', 'мероприятий', 'на', 'завтра']"
15310,ru-RU,validation,напомни мне о встрече завтра в десять утра,"['напомни', 'мне', 'о', 'встрече', 'завтра', 'в', 'десять', 'утра']"
15311,ru-RU,validation,сколько встреч у меня на этой неделе,"['сколько', 'встреч', 'у', 'меня', 'на', 'этой', 'неделе']"
15312,ru-RU,validation,очисти календарь,"['очисти', 'календарь']"
15313,ru-RU,validation,пожалуйста напомни мне за один час до встречи которая у меня завтра утром,"['пожалуйста', 'напомни', 'мне', 'за', 'один', 'час', 'до', 'встречи', 'которая', 'у', 'меня', 'завтра', 'утром']"
15314,ru-RU,validation,какое у меня завтра дневное расписание,"['какое', 'у', 'меня', 'завтра', 'дневное', 'расписание']"
15315,ru-RU,validation,предстоящие события,"['предстоящие', 'события']"
15316,ru-RU,validation,последние события,"['последние', 'события']"
15317,ru-RU,validation,назначь встречу с павлом на завтра,"['назначь', 'встречу', 'с', 'павлом', 'на', 'завтра']"
15318,ru-RU,validation,есть ли какие то мероприятия в ближайшее время в моём календаре,"['есть', 'ли', 'какие', 'то', 'мероприятия', 'в', 'ближайшее', 'время', 'в', 'моём', 'календаре']"
15319,ru-RU,validation,поставь напоминание на отпуск на следующий месяц,"['поставь', 'напоминание', 'на', 'отпуск', 'на', 'следующий', 'месяц']"
15320,ru-RU,validation,почисти календарь на этот месяц,"['почисти', 'календарь', 'на', 'этот', 'месяц']"
15321,ru-RU,validation,установи будильник на два часа от сейчас пожалуйста,"['установи', 'будильник', 'на', 'два', 'часа', 'от', 'сейчас', 'пожалуйста']"
15322,ru-RU,validation,есть ли у меня что-то в эту субботу между двумя и четырьмя часами дня,"['есть', 'ли', 'у', 'меня', 'что-то', 'в', 'эту', 'субботу', 'между', 'двумя', 'и', 'четырьмя', 'часами', 'дня']"
15323,ru-RU,validation,пожалуйста удали все события моего календаря на остаток дня,"['пожалуйста', 'удали', 'все', 'события', 'моего', 'календаря', 'на', 'остаток', 'дня']"
15324,ru-RU,validation,какие события в моём календаре на сегодня,"['какие', 'события', 'в', 'моём', 'календаре', 'на', 'сегодня']"
15325,ru-RU,validation,какие записи у меня в календаре,"['какие', 'записи', 'у', 'меня', 'в', 'календаре']"
15326,ru-RU,validation,есть ли у меня какие нибудь напоминания сегодня,"['есть', 'ли', 'у', 'меня', 'какие', 'нибудь', 'напоминания', 'сегодня']"
15327,ru-RU,validation,удали сегодняшнюю встречу вечером,"['удали', 'сегодняшнюю', 'встречу', 'вечером']"
15328,ru-RU,validation,напомни утром о моей записи к врачу двенадцатого,"['напомни', 'утром', 'о', 'моей', 'записи', 'к', 'врачу', 'двенадцатого']"
15329,ru-RU,validation,сделай запись в календаре для бранча в субботу утром с павлом геннадьевичем и виктором владимировичем,"['сделай', 'запись', 'в', 'календаре', 'для', 'бранча', 'в', 'субботу', 'утром', 'с', 'павлом', 'геннадьевичем', 'и', 'виктором', 'владимировичем']"
15330,ru-RU,validation,напомни мне встретить анжелику сегодня в шесть вечера,"['напомни', 'мне', 'встретить', 'анжелику', 'сегодня', 'в', 'шесть', 'вечера']"
15331,ru-RU,validation,когда у меня встреча с начальником на следующей неделе,"['когда', 'у', 'меня', 'встреча', 'с', 'начальником', 'на', 'следующей', 'неделе']"
15332,ru-RU,validation,удали свадьбу десятого из моего календаря,"['удали', 'свадьбу', 'десятого', 'из', 'моего', 'календаря']"
15333,ru-RU,validation,что сделать дальше с событиями,"['что', 'сделать', 'дальше', 'с', 'событиями']"
15334,ru-RU,validation,у меня есть запись на завтра напомни мне,"['у', 'меня', 'есть', 'запись', 'на', 'завтра', 'напомни', 'мне']"
15335,ru-RU,validation,четыре часа дня,"['четыре', 'часа', 'дня']"
15336,ru-RU,validation,olly я буду встречаться со своим психологом каждый четверг в два часа дня,"['olly', 'я', 'буду', 'встречаться', 'со', 'своим', 'психологом', 'каждый', 'четверг', 'в', 'два', 'часа', 'дня']"
15337,ru-RU,validation,удали,['удали']
15338,ru-RU,validation,я хочу пойти на неллин день рождения в субботу в десять вечера,"['я', 'хочу', 'пойти', 'на', 'неллин', 'день', 'рождения', 'в', 'субботу', 'в', 'десять', 'вечера']"
15339,ru-RU,validation,что у меня будет на следующей неделе,"['что', 'у', 'меня', 'будет', 'на', 'следующей', 'неделе']"
15340,ru-RU,validation,скажите мне дату торжественного открытия бизнеса моего друга саши,"['скажите', 'мне', 'дату', 'торжественного', 'открытия', 'бизнеса', 'моего', 'друга', 'саши']"
15341,ru-RU,validation,отметь в моём календаре второго апреля отпуск на кубе,"['отметь', 'в', 'моём', 'календаре', 'второго', 'апреля', 'отпуск', 'на', 'кубе']"
15342,ru-RU,validation,напомни мне в восемь вечера принять моё лекарство,"['напомни', 'мне', 'в', 'восемь', 'вечера', 'принять', 'моё', 'лекарство']"
15343,ru-RU,validation,когда начнётся матч,"['когда', 'начнётся', 'матч']"
15344,ru-RU,validation,мне нужно отменить то что я запланировал на завтра,"['мне', 'нужно', 'отменить', 'то', 'что', 'я', 'запланировал', 'на', 'завтра']"
15345,ru-RU,validation,установи напоминание о встрече в три дня на завтра,"['установи', 'напоминание', 'о', 'встрече', 'в', 'три', 'дня', 'на', 'завтра']"
15346,ru-RU,validation,напомни мне забрать вещи из стирки в следующий понедельник,"['напомни', 'мне', 'забрать', 'вещи', 'из', 'стирки', 'в', 'следующий', 'понедельник']"
15347,ru-RU,validation,установи напоминание навестить моего отца завтра,"['установи', 'напоминание', 'навестить', 'моего', 'отца', 'завтра']"
15348,ru-RU,validation,добавь в календарь событие воссоединение на этот день,"['добавь', 'в', 'календарь', 'событие', 'воссоединение', 'на', 'этот', 'день']"
15349,ru-RU,validation,какая у меня сегодня первая встреча,"['какая', 'у', 'меня', 'сегодня', 'первая', 'встреча']"
15350,ru-RU,validation,что у меня в расписании на сегодня,"['что', 'у', 'меня', 'в', 'расписании', 'на', 'сегодня']"
15351,ru-RU,validation,напомни мне встретить игоря на обед завтра,"['напомни', 'мне', 'встретить', 'игоря', 'на', 'обед', 'завтра']"
15352,ru-RU,validation,можешь назначить дом моей сестры как место проведения этого события,"['можешь', 'назначить', 'дом', 'моей', 'сестры', 'как', 'место', 'проведения', 'этого', 'события']"
15353,ru-RU,validation,удали следующее мероприятие из календаря,"['удали', 'следующее', 'мероприятие', 'из', 'календаря']"
15354,ru-RU,validation,добавить день рождения вари двенадцатого июля в мой календарь,"['добавить', 'день', 'рождения', 'вари', 'двенадцатого', 'июля', 'в', 'мой', 'календарь']"
15355,ru-RU,validation,запиши в календаре что мы ужинаем с фёдором в восемь вечера девятого августа,"['запиши', 'в', 'календаре', 'что', 'мы', 'ужинаем', 'с', 'фёдором', 'в', 'восемь', 'вечера', 'девятого', 'августа']"
15356,ru-RU,validation,какие события в моём календаре на март,"['какие', 'события', 'в', 'моём', 'календаре', 'на', 'март']"
15357,ru-RU,validation,когда планируется свадьба,"['когда', 'планируется', 'свадьба']"
15358,ru-RU,validation,какие встречи есть в марте,"['какие', 'встречи', 'есть', 'в', 'марте']"
15359,ru-RU,validation,пожалуйста проверь третье событие двадцать второго марта две тысячи семнадцатого года,"['пожалуйста', 'проверь', 'третье', 'событие', 'двадцать', 'второго', 'марта', 'две', 'тысячи', 'семнадцатого', 'года']"
15360,ru-RU,validation,добавь день святого валентина с ней завтра,"['добавь', 'день', 'святого', 'валентина', 'с', 'ней', 'завтра']"
15361,ru-RU,validation,добавь день рождения с мамой на следующий месяц,"['добавь', 'день', 'рождения', 'с', 'мамой', 'на', 'следующий', 'месяц']"
15362,ru-RU,validation,создай встречу с другом,"['создай', 'встречу', 'с', 'другом']"
15363,ru-RU,validation,посетить вечеринку перед встречей,"['посетить', 'вечеринку', 'перед', 'встречей']"
15364,ru-RU,validation,пожалуйста создай событие только с этими людьми,"['пожалуйста', 'создай', 'событие', 'только', 'с', 'этими', 'людьми']"
15365,ru-RU,validation,не забудь забрать меня в полдень из аэропорта у меня встреча в три часа дня,"['не', 'забудь', 'забрать', 'меня', 'в', 'полдень', 'из', 'аэропорта', 'у', 'меня', 'встреча', 'в', 'три', 'часа', 'дня']"
15366,ru-RU,validation,запланируй встречу с павлом на десятое марта,"['запланируй', 'встречу', 'с', 'павлом', 'на', 'десятое', 'марта']"
15367,ru-RU,validation,не забудь назначить встречу между мной и игроками завтра вечером в семь,"['не', 'забудь', 'назначить', 'встречу', 'между', 'мной', 'и', 'игроками', 'завтра', 'вечером', 'в', 'семь']"
15368,ru-RU,validation,какие у меня текущие оповещения,"['какие', 'у', 'меня', 'текущие', 'оповещения']"
15369,ru-RU,validation,напомни мне о завтрашнем собеседовании,"['напомни', 'мне', 'о', 'завтрашнем', 'собеседовании']"
15370,ru-RU,validation,предстоящие мероприятия,"['предстоящие', 'мероприятия']"
15371,ru-RU,validation,повтори это событие,"['повтори', 'это', 'событие']"
15372,ru-RU,validation,поставь в расписание встречу на вторник,"['поставь', 'в', 'расписание', 'встречу', 'на', 'вторник']"
15373,ru-RU,validation,что мы получили на той встрече которая прошла вчера,"['что', 'мы', 'получили', 'на', 'той', 'встрече', 'которая', 'прошла', 'вчера']"
15374,ru-RU,validation,пожалуйста добавь мою следующую встречу,"['пожалуйста', 'добавь', 'мою', 'следующую', 'встречу']"
15375,ru-RU,validation,поставь уведомление на завтра для этой вещи,"['поставь', 'уведомление', 'на', 'завтра', 'для', 'этой', 'вещи']"
15376,ru-RU,validation,позвони человеку насчёт встречи,"['позвони', 'человеку', 'насчёт', 'встречи']"
15377,ru-RU,validation,когда срок следующей зарплаты,"['когда', 'срок', 'следующей', 'зарплаты']"
15378,ru-RU,validation,поставь таймер на пять минут для печенек,"['поставь', 'таймер', 'на', 'пять', 'минут', 'для', 'печенек']"
15379,ru-RU,validation,когда в пятницу начинается хоккейный матч,"['когда', 'в', 'пятницу', 'начинается', 'хоккейный', 'матч']"
15380,ru-RU,validation,пожалуйста удали все записи в календаре,"['пожалуйста', 'удали', 'все', 'записи', 'в', 'календаре']"
15381,ru-RU,validation,напомни мне приготовить пиццу завтра утром,"['напомни', 'мне', 'приготовить', 'пиццу', 'завтра', 'утром']"
15382,ru-RU,validation,установи молитву в полдень на каждую пятницу,"['установи', 'молитву', 'в', 'полдень', 'на', 'каждую', 'пятницу']"
15383,ru-RU,validation,есть ли у меня какое нибудь ждущее напоминание,"['есть', 'ли', 'у', 'меня', 'какое', 'нибудь', 'ждущее', 'напоминание']"
15384,ru-RU,validation,не забудь мне напомнить про день рождения брата двадцатого апреля,"['не', 'забудь', 'мне', 'напомнить', 'про', 'день', 'рождения', 'брата', 'двадцатого', 'апреля']"
15385,ru-RU,validation,я хочу добавить встречу за обедом с сергеем иваном и андреем,"['я', 'хочу', 'добавить', 'встречу', 'за', 'обедом', 'с', 'сергеем', 'иваном', 'и', 'андреем']"
15386,ru-RU,validation,напомни мне о предстоящей встрече сегодня в четыре утра,"['напомни', 'мне', 'о', 'предстоящей', 'встрече', 'сегодня', 'в', 'четыре', 'утра']"
15387,ru-RU,validation,убери предстоящую встречу из списка,"['убери', 'предстоящую', 'встречу', 'из', 'списка']"
15388,ru-RU,validation,найди и удали все мои мероприятия на выходных с татьяной викторовной,"['найди', 'и', 'удали', 'все', 'мои', 'мероприятия', 'на', 'выходных', 'с', 'татьяной', 'викторовной']"
15389,ru-RU,validation,отметь это событие в моем календаре,"['отметь', 'это', 'событие', 'в', 'моем', 'календаре']"
15390,ru-RU,validation,есть ли у меня какие либо текущие напоминания,"['есть', 'ли', 'у', 'меня', 'какие', 'либо', 'текущие', 'напоминания']"
15391,ru-RU,validation,обязательно напомни мне об этом,"['обязательно', 'напомни', 'мне', 'об', 'этом']"
15392,ru-RU,validation,эй olly поставь пожалуйста уведомление на завтрашнее утро в десять утра встреча,"['эй', 'olly', 'поставь', 'пожалуйста', 'уведомление', 'на', 'завтрашнее', 'утро', 'в', 'десять', 'утра', 'встреча']"
15393,ru-RU,validation,пожалуйста назови мне предстоящие напоминания,"['пожалуйста', 'назови', 'мне', 'предстоящие', 'напоминания']"
15394,ru-RU,validation,скажи мне о встрече которые у меня есть на этой неделе,"['скажи', 'мне', 'о', 'встрече', 'которые', 'у', 'меня', 'есть', 'на', 'этой', 'неделе']"
15395,ru-RU,validation,у меня день рождения в понедельник настрой событие,"['у', 'меня', 'день', 'рождения', 'в', 'понедельник', 'настрой', 'событие']"
15396,ru-RU,validation,у меня рейс пятнадцатого числа,"['у', 'меня', 'рейс', 'пятнадцатого', 'числа']"
15397,ru-RU,validation,создай событие на вечер,"['создай', 'событие', 'на', 'вечер']"
15398,ru-RU,validation,поставь вовин день рождения на каждое третье июня,"['поставь', 'вовин', 'день', 'рождения', 'на', 'каждое', 'третье', 'июня']"
15399,ru-RU,validation,напоминай мне ходить в магазин каждую пятницу,"['напоминай', 'мне', 'ходить', 'в', 'магазин', 'каждую', 'пятницу']"
15400,ru-RU,validation,удали покупки продуктов из моего субботнего расписания,"['удали', 'покупки', 'продуктов', 'из', 'моего', 'субботнего', 'расписания']"
15401,ru-RU,validation,удали все данные моего календаря,"['удали', 'все', 'данные', 'моего', 'календаря']"
15402,ru-RU,validation,что я должен сделать в понедельник,"['что', 'я', 'должен', 'сделать', 'в', 'понедельник']"
15403,ru-RU,validation,повтори событие в моём календаре,"['повтори', 'событие', 'в', 'моём', 'календаре']"
15404,ru-RU,validation,есть ли способы очистить мой календарь на месяц,"['есть', 'ли', 'способы', 'очистить', 'мой', 'календарь', 'на', 'месяц']"
15405,ru-RU,validation,добавь мою практику в парке горького четвертого февраля на два часа дня,"['добавь', 'мою', 'практику', 'в', 'парке', 'горького', 'четвертого', 'февраля', 'на', 'два', 'часа', 'дня']"
15406,ru-RU,validation,напомни мне пожалуйста о дне рождения николая,"['напомни', 'мне', 'пожалуйста', 'о', 'дне', 'рождения', 'николая']"
15407,ru-RU,validation,как выглядит сегодняшнее расписание,"['как', 'выглядит', 'сегодняшнее', 'расписание']"
15408,ru-RU,validation,добавь примечание участвовать,"['добавь', 'примечание', 'участвовать']"
15409,ru-RU,validation,создай повторяющиеся уведомления о моих рабочих задачах каждый день в восемь утра,"['создай', 'повторяющиеся', 'уведомления', 'о', 'моих', 'рабочих', 'задачах', 'каждый', 'день', 'в', 'восемь', 'утра']"
15410,ru-RU,validation,очисти моё расписание,"['очисти', 'моё', 'расписание']"
15411,ru-RU,validation,мне нужно где-нибудь быть между восемью утра и пятью часами вечера сегодня,"['мне', 'нужно', 'где-нибудь', 'быть', 'между', 'восемью', 'утра', 'и', 'пятью', 'часами', 'вечера', 'сегодня']"
15412,ru-RU,validation,какие напоминания будут на этой неделе,"['какие', 'напоминания', 'будут', 'на', 'этой', 'неделе']"
15413,ru-RU,validation,добавь событие тренировка по бейсболу в пять часов сегодня вечером,"['добавь', 'событие', 'тренировка', 'по', 'бейсболу', 'в', 'пять', 'часов', 'сегодня', 'вечером']"
15414,ru-RU,validation,что у меня утром завтра,"['что', 'у', 'меня', 'утром', 'завтра']"
15415,ru-RU,validation,кто будет на встрече в эту пятницу,"['кто', 'будет', 'на', 'встрече', 'в', 'эту', 'пятницу']"
15416,ru-RU,validation,что произошло между вторым и пятнадцатым,"['что', 'произошло', 'между', 'вторым', 'и', 'пятнадцатым']"
15417,ru-RU,validation,расскажи мне обо всех событиях от сегодняшнего дня до двадцать первого,"['расскажи', 'мне', 'обо', 'всех', 'событиях', 'от', 'сегодняшнего', 'дня', 'до', 'двадцать', 'первого']"
15418,ru-RU,validation,пожалуйста давай мне обновление о выборах каждые полчаса,"['пожалуйста', 'давай', 'мне', 'обновление', 'о', 'выборах', 'каждые', 'полчаса']"
15419,ru-RU,validation,у меня есть какие-нибудь встречи сегодня,"['у', 'меня', 'есть', 'какие-нибудь', 'встречи', 'сегодня']"
15420,ru-RU,validation,открой календарь удали все события,"['открой', 'календарь', 'удали', 'все', 'события']"
15421,ru-RU,validation,напомни мне о моем тесте по биологии м. г. у. в пятницу,"['напомни', 'мне', 'о', 'моем', 'тесте', 'по', 'биологии', 'м.', 'г.', 'у.', 'в', 'пятницу']"
15422,ru-RU,validation,что есть на двадцатое ноября,"['что', 'есть', 'на', 'двадцатое', 'ноября']"
15423,ru-RU,validation,когда запланирован следующий концерт монеточки,"['когда', 'запланирован', 'следующий', 'концерт', 'монеточки']"
15424,ru-RU,validation,что мне надо знать о представлении,"['что', 'мне', 'надо', 'знать', 'о', 'представлении']"
15425,ru-RU,validation,кто и почему в театре сегодня вечером,"['кто', 'и', 'почему', 'в', 'театре', 'сегодня', 'вечером']"
15426,ru-RU,validation,есть ли какое-нибудь напоминание установленное на сегодня,"['есть', 'ли', 'какое-нибудь', 'напоминание', 'установленное', 'на', 'сегодня']"
15427,ru-RU,validation,пожалуйста удали родительское собрание запланированное на седьмое марта,"['пожалуйста', 'удали', 'родительское', 'собрание', 'запланированное', 'на', 'седьмое', 'марта']"
15428,ru-RU,validation,есть ли у меня встреча на сегодня в моём календаре,"['есть', 'ли', 'у', 'меня', 'встреча', 'на', 'сегодня', 'в', 'моём', 'календаре']"
15429,ru-RU,validation,пожалуйста поставь напоминание о том что через десять минут мне нужно идти на работу,"['пожалуйста', 'поставь', 'напоминание', 'о', 'том', 'что', 'через', 'десять', 'минут', 'мне', 'нужно', 'идти', 'на', 'работу']"
15430,ru-RU,validation,сколько встреч у меня есть на следующей неделе,"['сколько', 'встреч', 'у', 'меня', 'есть', 'на', 'следующей', 'неделе']"
15431,ru-RU,validation,четырнадцатого февраля забронируй ужин в ресторане,"['четырнадцатого', 'февраля', 'забронируй', 'ужин', 'в', 'ресторане']"
15432,ru-RU,validation,что запланировано в эти выходные,"['что', 'запланировано', 'в', 'эти', 'выходные']"
15433,ru-RU,validation,вывоз мусора на этой неделе,"['вывоз', 'мусора', 'на', 'этой', 'неделе']"
15434,ru-RU,validation,во сколько сегодня вечером начинается вечеринка,"['во', 'сколько', 'сегодня', 'вечером', 'начинается', 'вечеринка']"
15435,ru-RU,validation,когда моё следующее напоминание,"['когда', 'моё', 'следующее', 'напоминание']"
15436,ru-RU,validation,расскажи мне все известные подробности о турнире двадцать второго марта,"['расскажи', 'мне', 'все', 'известные', 'подробности', 'о', 'турнире', 'двадцать', 'второго', 'марта']"
15437,ru-RU,validation,запланируйте обед в шоколаднице в москве завтра в полдень,"['запланируйте', 'обед', 'в', 'шоколаднице', 'в', 'москве', 'завтра', 'в', 'полдень']"
15438,ru-RU,validation,есть ли у меня свидание в пятницу,"['есть', 'ли', 'у', 'меня', 'свидание', 'в', 'пятницу']"
15439,ru-RU,validation,пришли мне напоминание забрать собаку от грумера в час дня,"['пришли', 'мне', 'напоминание', 'забрать', 'собаку', 'от', 'грумера', 'в', 'час', 'дня']"
15440,ru-RU,validation,когда у меня встреча,"['когда', 'у', 'меня', 'встреча']"
15441,ru-RU,validation,olly отправь и-мейл мои встречи надо перенести,"['olly', 'отправь', 'и-мейл', 'мои', 'встречи', 'надо', 'перенести']"
15442,ru-RU,validation,измени обеденное событие чтобы оно повторялось каждую пятницу,"['измени', 'обеденное', 'событие', 'чтобы', 'оно', 'повторялось', 'каждую', 'пятницу']"
15443,ru-RU,validation,встреча обнови мой календарь и отобрази встречи,"['встреча', 'обнови', 'мой', 'календарь', 'и', 'отобрази', 'встречи']"
15444,ru-RU,validation,во сколько завтра начнут ходить поезда,"['во', 'сколько', 'завтра', 'начнут', 'ходить', 'поезда']"
15445,ru-RU,validation,установи напоминание в три часа дня забрать женю,"['установи', 'напоминание', 'в', 'три', 'часа', 'дня', 'забрать', 'женю']"
15446,ru-RU,validation,отмени мою встречу четырнадцатого,"['отмени', 'мою', 'встречу', 'четырнадцатого']"
15447,ru-RU,validation,дай мне информацию о концерте во вторник вечером,"['дай', 'мне', 'информацию', 'о', 'концерте', 'во', 'вторник', 'вечером']"
15448,ru-RU,validation,мне нужно напомнить что во вторник в три часа дня состоится собрание по поводу выхода паши на пенсию,"['мне', 'нужно', 'напомнить', 'что', 'во', 'вторник', 'в', 'три', 'часа', 'дня', 'состоится', 'собрание', 'по', 'поводу', 'выхода', 'паши', 'на', 'пенсию']"
15449,ru-RU,validation,что происходит в этом событии,"['что', 'происходит', 'в', 'этом', 'событии']"
15450,ru-RU,validation,что у меня происходит сегодня утром между десятью и двенадцатью,"['что', 'у', 'меня', 'происходит', 'сегодня', 'утром', 'между', 'десятью', 'и', 'двенадцатью']"
15451,ru-RU,validation,во сколько у меня вечерняя встреча с иваном,"['во', 'сколько', 'у', 'меня', 'вечерняя', 'встреча', 'с', 'иваном']"
15452,ru-RU,validation,поставь напоминание что мне нужно вставать в пять утра каждое утро,"['поставь', 'напоминание', 'что', 'мне', 'нужно', 'вставать', 'в', 'пять', 'утра', 'каждое', 'утро']"
15453,ru-RU,validation,больше информации о концерте в москонцерт холл,"['больше', 'информации', 'о', 'концерте', 'в', 'москонцерт', 'холл']"
15454,ru-RU,validation,olly напомни мне о завтрашней встрече сегодня вечером,"['olly', 'напомни', 'мне', 'о', 'завтрашней', 'встрече', 'сегодня', 'вечером']"
15455,ru-RU,validation,напоминание о встрече в среду,"['напоминание', 'о', 'встрече', 'в', 'среду']"
15456,ru-RU,validation,добавь мою предстоящую встречу в мой календарь,"['добавь', 'мою', 'предстоящую', 'встречу', 'в', 'мой', 'календарь']"
15457,ru-RU,validation,полностью очисти мой календарь пожалуйста,"['полностью', 'очисти', 'мой', 'календарь', 'пожалуйста']"
15458,ru-RU,validation,пожалуйста удали встречу которая у меня должна быть сегодня вечером с иваном,"['пожалуйста', 'удали', 'встречу', 'которая', 'у', 'меня', 'должна', 'быть', 'сегодня', 'вечером', 'с', 'иваном']"
15459,ru-RU,validation,поставь напоминание по средам на два часа дня,"['поставь', 'напоминание', 'по', 'средам', 'на', 'два', 'часа', 'дня']"
15460,ru-RU,validation,правда ли что день рождения светы первого марта,"['правда', 'ли', 'что', 'день', 'рождения', 'светы', 'первого', 'марта']"
15461,ru-RU,validation,ты добавила завтрашнюю встречу в мой календарь,"['ты', 'добавила', 'завтрашнюю', 'встречу', 'в', 'мой', 'календарь']"
15462,ru-RU,validation,добавь обеденные встречи в полдень каждый день на этой неделе,"['добавь', 'обеденные', 'встречи', 'в', 'полдень', 'каждый', 'день', 'на', 'этой', 'неделе']"
15463,ru-RU,validation,установи напоминание для встреча пятница в три часа дня,"['установи', 'напоминание', 'для', 'встреча', 'пятница', 'в', 'три', 'часа', 'дня']"
15464,ru-RU,validation,удали всё из календаря,"['удали', 'всё', 'из', 'календаря']"
15465,ru-RU,validation,эй siri убедись что завтра мой календарь полностью свободен,"['эй', 'siri', 'убедись', 'что', 'завтра', 'мой', 'календарь', 'полностью', 'свободен']"
15466,ru-RU,validation,новое уведомление о встрече через два часа,"['новое', 'уведомление', 'о', 'встрече', 'через', 'два', 'часа']"
15467,ru-RU,validation,напомни мне о календаре,"['напомни', 'мне', 'о', 'календаре']"
15468,ru-RU,validation,есть ли какие-нибудь незавершенные встречи на это утро,"['есть', 'ли', 'какие-нибудь', 'незавершенные', 'встречи', 'на', 'это', 'утро']"
15469,ru-RU,validation,эта неделя неделя зарплаты,"['эта', 'неделя', 'неделя', 'зарплаты']"
15470,ru-RU,validation,отмени все встречи в моём календаре,"['отмени', 'все', 'встречи', 'в', 'моём', 'календаре']"
15471,ru-RU,validation,какие оповещения я установил,"['какие', 'оповещения', 'я', 'установил']"
15472,ru-RU,validation,какие есть новости на шесть сорок пять утра сегодня,"['какие', 'есть', 'новости', 'на', 'шесть', 'сорок', 'пять', 'утра', 'сегодня']"
15473,ru-RU,validation,удали запись на час дня в моём календаре,"['удали', 'запись', 'на', 'час', 'дня', 'в', 'моём', 'календаре']"
15474,ru-RU,validation,олли напомни мне что я должен быть в библиотеке через неделю в пять,"['олли', 'напомни', 'мне', 'что', 'я', 'должен', 'быть', 'в', 'библиотеке', 'через', 'неделю', 'в', 'пять']"
15475,ru-RU,validation,поставь напоминание на следующую субботу пойти в библиотеку в пять часов,"['поставь', 'напоминание', 'на', 'следующую', 'субботу', 'пойти', 'в', 'библиотеку', 'в', 'пять', 'часов']"
15476,ru-RU,validation,напомни мне о предстоящих государственных праздниках,"['напомни', 'мне', 'о', 'предстоящих', 'государственных', 'праздниках']"
15477,ru-RU,validation,отмени в календаре моё событие на час дня сегодня,"['отмени', 'в', 'календаре', 'моё', 'событие', 'на', 'час', 'дня', 'сегодня']"
