,locale,partition,utt,tokens
11279,sl-SL,train,odpri moj seznam kontaktov,"['odpri', 'moj', 'seznam', 'kontaktov']"
11280,sl-SL,train,kaj je janezova telefonska številka,"['kaj', 'je', 'janezova', 'telefonska', 'številka']"
11281,sl-SL,train,prikaži mi petrove kontaktne informacije,"['prikaži', 'mi', 'petrove', 'kontaktne', 'informacije']"
11282,sl-SL,train,sem dobila elektronsko sporočilo od sare,"['sem', 'dobila', 'elektronsko', 'sporočilo', 'od', 'sare']"
11283,sl-SL,train,poišči mojo ženo,"['poišči', 'mojo', 'ženo']"
11284,sl-SL,train,kakšen je ženin elektronski naslov,"['kakšen', 'je', 'ženin', 'elektronski', 'naslov']"
11285,sl-SL,train,kakšna je telefonska številka moje hčerke,"['kakšna', 'je', 'telefonska', 'številka', 'moje', 'hčerke']"
11286,sl-SL,train,pošlji potrditveno elektronsko sporočilo sandri,"['pošlji', 'potrditveno', 'elektronsko', 'sporočilo', 'sandri']"
11287,sl-SL,train,pošlji povabilo majdi pošlji elektronsko sporočilo,"['pošlji', 'povabilo', 'majdi', 'pošlji', 'elektronsko', 'sporočilo']"
11288,sl-SL,train,hej olly sem dobil kakšna nova spletna sporočila,"['hej', 'olly', 'sem', 'dobil', 'kakšna', 'nova', 'spletna', 'sporočila']"
11289,sl-SL,train,živjo ali se je mapa prejetih sporočil povečala,"['živjo', 'ali', 'se', 'je', 'mapa', 'prejetih', 'sporočil', 'povečala']"
11290,sl-SL,train,pošlji sporočilo na ta novi elektronski naslov,"['pošlji', 'sporočilo', 'na', 'ta', 'novi', 'elektronski', 'naslov']"
11291,sl-SL,train,alexa pošlji sporočilo na ta novi elektronski naslov,"['alexa', 'pošlji', 'sporočilo', 'na', 'ta', 'novi', 'elektronski', 'naslov']"
11292,sl-SL,train,sestavi to spletno sporočilo za ta elektronski naslov,"['sestavi', 'to', 'spletno', 'sporočilo', 'za', 'ta', 'elektronski', 'naslov']"
11293,sl-SL,train,pošlji elektronsko sporočilo moji ženi,"['pošlji', 'elektronsko', 'sporočilo', 'moji', 'ženi']"
11294,sl-SL,train,ali imam kaj novih elektronskih sporočil od petra,"['ali', 'imam', 'kaj', 'novih', 'elektronskih', 'sporočil', 'od', 'petra']"
11295,sl-SL,train,mi je janez pisal,"['mi', 'je', 'janez', 'pisal']"
11296,sl-SL,train,odpri nabiralnik,"['odpri', 'nabiralnik']"
11297,sl-SL,train,danes preveri mojo elektronsko pošto,"['danes', 'preveri', 'mojo', 'elektronsko', 'pošto']"
11298,sl-SL,train,prosim dodaj e-poštni naslov janeza novaka janeznovak afna yahoo pika kom,"['prosim', 'dodaj', 'e-poštni', 'naslov', 'janeza', 'novaka', 'janeznovak', 'afna', 'yahoo', 'pika', 'kom']"
11299,sl-SL,train,pošlji elektronsko sporočilo suzani in napiši da,"['pošlji', 'elektronsko', 'sporočilo', 'suzani', 'in', 'napiši', 'da']"
11300,sl-SL,train,nova spletna sporočila,"['nova', 'spletna', 'sporočila']"
11301,sl-SL,train,elektronska sporočila od jana novak,"['elektronska', 'sporočila', 'od', 'jana', 'novak']"
11302,sl-SL,train,marija novak,"['marija', 'novak']"
11303,sl-SL,train,elektronska sporočila od neznane osebe,"['elektronska', 'sporočila', 'od', 'neznane', 'osebe']"
11304,sl-SL,train,spletna sporočila v zadnji uri,"['spletna', 'sporočila', 'v', 'zadnji', 'uri']"
11305,sl-SL,train,spomni me kaj sem pred enim tednom napisal konradu,"['spomni', 'me', 'kaj', 'sem', 'pred', 'enim', 'tednom', 'napisal', 'konradu']"
11306,sl-SL,train,google brskalnik,"['google', 'brskalnik']"
11307,sl-SL,train,kaj je novega,"['kaj', 'je', 'novega']"
11308,sl-SL,train,pokliči številko,"['pokliči', 'številko']"
11309,sl-SL,train,dodaj novi elektronski naslov k mojim stikom,"['dodaj', 'novi', 'elektronski', 'naslov', 'k', 'mojim', 'stikom']"
11310,sl-SL,train,dodaj elektronski naslov mojim stikom,"['dodaj', 'elektronski', 'naslov', 'mojim', 'stikom']"
11311,sl-SL,train,prosim dodaj spletno sporočilo k mojim stikom,"['prosim', 'dodaj', 'spletno', 'sporočilo', 'k', 'mojim', 'stikom']"
11312,sl-SL,train,piši mojim prijateljem,"['piši', 'mojim', 'prijateljem']"
11313,sl-SL,train,pošlji e-pošto moji družini,"['pošlji', 'e-pošto', 'moji', 'družini']"
11314,sl-SL,train,kje je sestanek,"['kje', 'je', 'sestanek']"
11315,sl-SL,train,kako se pride do hodnika,"['kako', 'se', 'pride', 'do', 'hodnika']"
11316,sl-SL,train,pošli e-sporočilo mariji,"['pošli', 'e-sporočilo', 'mariji']"
11317,sl-SL,train,povej mi omrežno skupino jana k,"['povej', 'mi', 'omrežno', 'skupino', 'jana', 'k']"
11318,sl-SL,train,ali imam suzanino službeno telefonsko številko,"['ali', 'imam', 'suzanino', 'službeno', 'telefonsko', 'številko']"
11319,sl-SL,train,kaj je novega v mojem elektronskem predalu,"['kaj', 'je', 'novega', 'v', 'mojem', 'elektronskem', 'predalu']"
11320,sl-SL,train,pošlji elektronsko sporočilo jerneju o sestanku,"['pošlji', 'elektronsko', 'sporočilo', 'jerneju', 'o', 'sestanku']"
11321,sl-SL,train,pošlji sporočilo preko e-pošte,"['pošlji', 'sporočilo', 'preko', 'e-pošte']"
11322,sl-SL,train,pošlji elektronsko sporočilo mami in vprašaj ali je naročila knjigo na amazonu kot sem jo prosil,"['pošlji', 'elektronsko', 'sporočilo', 'mami', 'in', 'vprašaj', 'ali', 'je', 'naročila', 'knjigo', 'na', 'amazonu', 'kot', 'sem', 'jo', 'prosil']"
11323,sl-SL,train,odgovori na to elektronsko sporočilo,"['odgovori', 'na', 'to', 'elektronsko', 'sporočilo']"
11324,sl-SL,train,naredi mi novi elektronski naslov,"['naredi', 'mi', 'novi', 'elektronski', 'naslov']"
11325,sl-SL,train,katero elektronsko sporočilo je bilo poslano ob pol štirih popoldne,"['katero', 'elektronsko', 'sporočilo', 'je', 'bilo', 'poslano', 'ob', 'pol', 'štirih', 'popoldne']"
11326,sl-SL,train,pokaži mi moji zadnji dve elektronski sporočili,"['pokaži', 'mi', 'moji', 'zadnji', 'dve', 'elektronski', 'sporočili']"
11327,sl-SL,train,ali imam elektronsko pošto iz službe,"['ali', 'imam', 'elektronsko', 'pošto', 'iz', 'službe']"
11328,sl-SL,train,kdo mi je v preteklem tednu poslal email,"['kdo', 'mi', 'je', 'v', 'preteklem', 'tednu', 'poslal', 'email']"
11329,sl-SL,train,naštej osebe ki so mi danes poslale spletno sporočilo,"['naštej', 'osebe', 'ki', 'so', 'mi', 'danes', 'poslale', 'spletno', 'sporočilo']"
11330,sl-SL,train,kaj je zadeva v mojem zadnjem spletnem sporočilu,"['kaj', 'je', 'zadeva', 'v', 'mojem', 'zadnjem', 'spletnem', 'sporočilu']"
11331,sl-SL,train,sem dobil kakšen email od moje mame,"['sem', 'dobil', 'kakšen', 'email', 'od', 'moje', 'mame']"
11332,sl-SL,train,sem prejel kako elektronsko sporočilo od mojega očeta,"['sem', 'prejel', 'kako', 'elektronsko', 'sporočilo', 'od', 'mojega', 'očeta']"
11333,sl-SL,train,odgovori na moje zadnje elektronsko sporočilo,"['odgovori', 'na', 'moje', 'zadnje', 'elektronsko', 'sporočilo']"
11334,sl-SL,train,đelim odgovoriti na moje zadnje elektronsko sporočilo,"['đelim', 'odgovoriti', 'na', 'moje', 'zadnje', 'elektronsko', 'sporočilo']"
11335,sl-SL,train,pošlji moji družini elektronsko sporočilo in jih obvesti o mojih rojstnodnevnih načrtih,"['pošlji', 'moji', 'družini', 'elektronsko', 'sporočilo', 'in', 'jih', 'obvesti', 'o', 'mojih', 'rojstnodnevnih', 'načrtih']"
11336,sl-SL,train,pošlji e pošto moji družini vprašaj jih kako se imajo,"['pošlji', 'e', 'pošto', 'moji', 'družini', 'vprašaj', 'jih', 'kako', 'se', 'imajo']"
11337,sl-SL,train,katera je jelkotova telefonska številka,"['katera', 'je', 'jelkotova', 'telefonska', 'številka']"
11338,sl-SL,train,seznamu dodaj nov elektronski stik,"['seznamu', 'dodaj', 'nov', 'elektronski', 'stik']"
11339,sl-SL,train,zelim moj elektronski naslov,"['zelim', 'moj', 'elektronski', 'naslov']"
11340,sl-SL,train,sem prejel elektronska sporočila od te osebe,"['sem', 'prejel', 'elektronska', 'sporočila', 'od', 'te', 'osebe']"
11341,sl-SL,train,je kaj neprebrane elektronske pošte od te osebe,"['je', 'kaj', 'neprebrane', 'elektronske', 'pošte', 'od', 'te', 'osebe']"
11342,sl-SL,train,imam jaz kakšno novo spletno pošto,"['imam', 'jaz', 'kakšno', 'novo', 'spletno', 'pošto']"
11343,sl-SL,train,prosim odgovori na to sporočilo,"['prosim', 'odgovori', 'na', 'to', 'sporočilo']"
11344,sl-SL,train,preveri e-pošto za zadevo,"['preveri', 'e-pošto', 'za', 'zadevo']"
11345,sl-SL,train,ali je kakšno spletno sporočilo z zadevo,"['ali', 'je', 'kakšno', 'spletno', 'sporočilo', 'z', 'zadevo']"
11346,sl-SL,train,preglej pošto z zadevo,"['preglej', 'pošto', 'z', 'zadevo']"
11347,sl-SL,train,trenutna elektronska sporočila,"['trenutna', 'elektronska', 'sporočila']"
11348,sl-SL,train,takoj spletna sporočila,"['takoj', 'spletna', 'sporočila']"
11349,sl-SL,train,je kako novo neprebrano elektronsko sporočilo na yahoo,"['je', 'kako', 'novo', 'neprebrano', 'elektronsko', 'sporočilo', 'na', 'yahoo']"
11350,sl-SL,train,sem v zadnji uri prejel kakšno novo sporočilo,"['sem', 'v', 'zadnji', 'uri', 'prejel', 'kakšno', 'novo', 'sporočilo']"
11351,sl-SL,train,katera elektronska sporočila sam jaz dobil včeraj,"['katera', 'elektronska', 'sporočila', 'sam', 'jaz', 'dobil', 'včeraj']"
11352,sl-SL,train,sem v zadnji uri dobila kako elektronsko pošto,"['sem', 'v', 'zadnji', 'uri', 'dobila', 'kako', 'elektronsko', 'pošto']"
11353,sl-SL,train,odgovori na marijino zadnje elektronsko sporočilo z odgovorom ne,"['odgovori', 'na', 'marijino', 'zadnje', 'elektronsko', 'sporočilo', 'z', 'odgovorom', 'ne']"
11354,sl-SL,train,pokaži novo spletno pošto od marije,"['pokaži', 'novo', 'spletno', 'pošto', 'od', 'marije']"
11355,sl-SL,train,prikaži zadnje elektronsko sporočilo od janeza,"['prikaži', 'zadnje', 'elektronsko', 'sporočilo', 'od', 'janeza']"
11356,sl-SL,train,prikaži stik janez,"['prikaži', 'stik', 'janez']"
11357,sl-SL,train,pokaži janezovo mobilno številko,"['pokaži', 'janezovo', 'mobilno', 'številko']"
11358,sl-SL,train,pokaži janezovo službeno telefonsko številko,"['pokaži', 'janezovo', 'službeno', 'telefonsko', 'številko']"
11359,sl-SL,train,odgovor na spletno pošto naj vsebuje,"['odgovor', 'na', 'spletno', 'pošto', 'naj', 'vsebuje']"
11360,sl-SL,train,shrani elektronsko sporočilo za pozneje,"['shrani', 'elektronsko', 'sporočilo', 'za', 'pozneje']"
11361,sl-SL,train,pošlji moj odgovor janezu,"['pošlji', 'moj', 'odgovor', 'janezu']"
11362,sl-SL,train,prek poštnega strežnika,"['prek', 'poštnega', 'strežnika']"
11363,sl-SL,train,z outlookom,"['z', 'outlookom']"
11364,sl-SL,train,prek mobilnih telefonov,"['prek', 'mobilnih', 'telefonov']"
11365,sl-SL,train,pošlji spletno sporočilo babici zadeva sobotno sporočilo oglasimo se v nedeljo,"['pošlji', 'spletno', 'sporočilo', 'babici', 'zadeva', 'sobotno', 'sporočilo', 'oglasimo', 'se', 'v', 'nedeljo']"
11366,sl-SL,train,pošlji odgovor na elektronsko sporočilo,"['pošlji', 'odgovor', 'na', 'elektronsko', 'sporočilo']"
11367,sl-SL,train,novo elektronsko sporočilo za kontakt,"['novo', 'elektronsko', 'sporočilo', 'za', 'kontakt']"
11368,sl-SL,train,daj mi petrovo telefonsko številko,"['daj', 'mi', 'petrovo', 'telefonsko', 'številko']"
11369,sl-SL,train,kakšen je petrov elektronski poštni naslov,"['kakšen', 'je', 'petrov', 'elektronski', 'poštni', 'naslov']"
11370,sl-SL,train,kako kontaktiram janeza,"['kako', 'kontaktiram', 'janeza']"
11371,sl-SL,train,poglej med kontakti,"['poglej', 'med', 'kontakti']"
11372,sl-SL,train,začni elektronsko sporočilo mojemu možu,"['začni', 'elektronsko', 'sporočilo', 'mojemu', 'možu']"
11373,sl-SL,train,začni e-pošto stranki,"['začni', 'e-pošto', 'stranki']"
11374,sl-SL,train,kdo mi je danes poslal spletno sporočilo in kaj je zadeva,"['kdo', 'mi', 'je', 'danes', 'poslal', 'spletno', 'sporočilo', 'in', 'kaj', 'je', 'zadeva']"
11375,sl-SL,train,olly pošlji email članu družine in ga najprej preberi,"['olly', 'pošlji', 'email', 'članu', 'družine', 'in', 'ga', 'najprej', 'preberi']"
11376,sl-SL,train,preberi spletno sporočilo in pošlji članu družine,"['preberi', 'spletno', 'sporočilo', 'in', 'pošlji', 'članu', 'družine']"
11377,sl-SL,train,napiši spletno sporočilo družinskemu članu in ga preberi,"['napiši', 'spletno', 'sporočilo', 'družinskemu', 'članu', 'in', 'ga', 'preberi']"
11378,sl-SL,train,najdi spletno pošto o delovnih urah,"['najdi', 'spletno', 'pošto', 'o', 'delovnih', 'urah']"
11379,sl-SL,train,poišči mojo pošto o delovnih urah,"['poišči', 'mojo', 'pošto', 'o', 'delovnih', 'urah']"
11380,sl-SL,train,je kaj novega v mojem elektronskem predalu,"['je', 'kaj', 'novega', 'v', 'mojem', 'elektronskem', 'predalu']"
11381,sl-SL,train,prosim pošlji e-poštno sporočilo na a. b. c. afna gmail pika kom namesto xyz afna gmail pika kom,"['prosim', 'pošlji', 'e-poštno', 'sporočilo', 'na', 'a.', 'b.', 'c.', 'afna', 'gmail', 'pika', 'kom', 'namesto', 'xyz', 'afna', 'gmail', 'pika', 'kom']"
11382,sl-SL,train,pošlji sporočilo na moj novi elektronski naslov a. b. c. afna gmail pika com,"['pošlji', 'sporočilo', 'na', 'moj', 'novi', 'elektronski', 'naslov', 'a.', 'b.', 'c.', 'afna', 'gmail', 'pika', 'com']"
11383,sl-SL,train,lahko jani pošlješ nazaj sporočilo prek spletne pošte,"['lahko', 'jani', 'pošlješ', 'nazaj', 'sporočilo', 'prek', 'spletne', 'pošte']"
11384,sl-SL,train,preveri mojo neželeno elektronsko pošto za lažno predstavljanje,"['preveri', 'mojo', 'neželeno', 'elektronsko', 'pošto', 'za', 'lažno', 'predstavljanje']"
11385,sl-SL,train,posim najdi janezov elektronski naslov in mi povej,"['posim', 'najdi', 'janezov', 'elektronski', 'naslov', 'in', 'mi', 'povej']"
11386,sl-SL,train,prosim poišči številko od rahula judawa,"['prosim', 'poišči', 'številko', 'od', 'rahula', 'judawa']"
11387,sl-SL,train,sem dobil sporočilo od robija,"['sem', 'dobil', 'sporočilo', 'od', 'robija']"
11388,sl-SL,train,kaj je vsebina sporočila ki ga je poslal matej,"['kaj', 'je', 'vsebina', 'sporočila', 'ki', 'ga', 'je', 'poslal', 'matej']"
11389,sl-SL,train,pošlji elektronsko sporočilo nekomu,"['pošlji', 'elektronsko', 'sporočilo', 'nekomu']"
11390,sl-SL,train,sporočilo poslano ažbetu,"['sporočilo', 'poslano', 'ažbetu']"
11391,sl-SL,train,kakšna je markova domača telefonska številka,"['kakšna', 'je', 'markova', 'domača', 'telefonska', 'številka']"
11392,sl-SL,train,kdaj sem nazadnje govoril z janezom,"['kdaj', 'sem', 'nazadnje', 'govoril', 'z', 'janezom']"
11393,sl-SL,train,sem jaz dobil kakšno elektronsko sporočilo od janeza,"['sem', 'jaz', 'dobil', 'kakšno', 'elektronsko', 'sporočilo', 'od', 'janeza']"
11394,sl-SL,train,preveri če sem dobil spletno sporočilo od janeza,"['preveri', 'če', 'sem', 'dobil', 'spletno', 'sporočilo', 'od', 'janeza']"
11395,sl-SL,train,prosim odgovori na spletno sporočilo ki mi je poslal matej da rabim denar nujno in takoj,"['prosim', 'odgovori', 'na', 'spletno', 'sporočilo', 'ki', 'mi', 'je', 'poslal', 'matej', 'da', 'rabim', 'denar', 'nujno', 'in', 'takoj']"
11396,sl-SL,train,ali imam kako elektronsko sporočilo od jane novak,"['ali', 'imam', 'kako', 'elektronsko', 'sporočilo', 'od', 'jane', 'novak']"
11397,sl-SL,train,je e-pošta od jožeta o službi,"['je', 'e-pošta', 'od', 'jožeta', 'o', 'službi']"
11398,sl-SL,train,pošlji elektronsko pošto janezu,"['pošlji', 'elektronsko', 'pošto', 'janezu']"
11399,sl-SL,train,je kakšen email od mojih kontaktov,"['je', 'kakšen', 'email', 'od', 'mojih', 'kontaktov']"
11400,sl-SL,train,preveri mojo elektronsko pošto za nova sporočila,"['preveri', 'mojo', 'elektronsko', 'pošto', 'za', 'nova', 'sporočila']"
11401,sl-SL,train,ali je kako neprebrano elektronsko sporočilo od mojih kontaktov,"['ali', 'je', 'kako', 'neprebrano', 'elektronsko', 'sporočilo', 'od', 'mojih', 'kontaktov']"
11402,sl-SL,train,pokaži mi moje zadnje elektronsko sporočilo,"['pokaži', 'mi', 'moje', 'zadnje', 'elektronsko', 'sporočilo']"
11403,sl-SL,train,kaj je moje zadnje e-poštno sporočilo,"['kaj', 'je', 'moje', 'zadnje', 'e-poštno', 'sporočilo']"
11404,sl-SL,train,katero je moje zadnje prejeto spletno sporočilo,"['katero', 'je', 'moje', 'zadnje', 'prejeto', 'spletno', 'sporočilo']"
11405,sl-SL,train,pokaži spletna sporočila o stiku,"['pokaži', 'spletna', 'sporočila', 'o', 'stiku']"
11406,sl-SL,train,pokaži vsa elektronska sporočila iz kontaktov,"['pokaži', 'vsa', 'elektronska', 'sporočila', 'iz', 'kontaktov']"
11407,sl-SL,train,ali imam v elektronskem nabiralniku kaj novih sporočil,"['ali', 'imam', 'v', 'elektronskem', 'nabiralniku', 'kaj', 'novih', 'sporočil']"
11408,sl-SL,train,sem dobil kako elektronsko sporočilo v zadnjem času,"['sem', 'dobil', 'kako', 'elektronsko', 'sporočilo', 'v', 'zadnjem', 'času']"
11409,sl-SL,train,je v prejeti elektronski pošti kakšno sporočilo od januša,"['je', 'v', 'prejeti', 'elektronski', 'pošti', 'kakšno', 'sporočilo', 'od', 'januša']"
11410,sl-SL,train,elektronsko sporočilo mora biti poslano na sdfa afna hotmail pika com,"['elektronsko', 'sporočilo', 'mora', 'biti', 'poslano', 'na', 'sdfa', 'afna', 'hotmail', 'pika', 'com']"
11411,sl-SL,train,preberi nedavno e-pošto,"['preberi', 'nedavno', 'e-pošto']"
11412,sl-SL,train,odgovori na elektronsko sporočilo,"['odgovori', 'na', 'elektronsko', 'sporočilo']"
11413,sl-SL,train,želim odgovor na to elektronsko sporočilo,"['želim', 'odgovor', 'na', 'to', 'elektronsko', 'sporočilo']"
11414,sl-SL,train,začni odgovor na zadnje prejeto e-poštno sporočilo,"['začni', 'odgovor', 'na', 'zadnje', 'prejeto', 'e-poštno', 'sporočilo']"
11415,sl-SL,train,aleksa pošlji mami spletno sporočilo in vprašaj kako je tam vreme,"['aleksa', 'pošlji', 'mami', 'spletno', 'sporočilo', 'in', 'vprašaj', 'kako', 'je', 'tam', 'vreme']"
11416,sl-SL,train,pošlji mami spletno sporočilo in pozvedi kako bo vreme ta teden,"['pošlji', 'mami', 'spletno', 'sporočilo', 'in', 'pozvedi', 'kako', 'bo', 'vreme', 'ta', 'teden']"
11417,sl-SL,train,pošlji elektronsko sporočilo mami in vprašaj o vremenu ta teden,"['pošlji', 'elektronsko', 'sporočilo', 'mami', 'in', 'vprašaj', 'o', 'vremenu', 'ta', 'teden']"
11418,sl-SL,train,olly pošlji mami spletno sporočilo da jo opomniš da se danes dobiva na kosilu,"['olly', 'pošlji', 'mami', 'spletno', 'sporočilo', 'da', 'jo', 'opomniš', 'da', 'se', 'danes', 'dobiva', 'na', 'kosilu']"
11419,sl-SL,train,pošlji elektronsko sporočilo sandri,"['pošlji', 'elektronsko', 'sporočilo', 'sandri']"
11420,sl-SL,train,olly pošlji sandri elektronsko sporočilo,"['olly', 'pošlji', 'sandri', 'elektronsko', 'sporočilo']"
11421,sl-SL,train,olly pošlji bobu elektronsko sporočilo,"['olly', 'pošlji', 'bobu', 'elektronsko', 'sporočilo']"
11422,sl-SL,train,pošlji sporočilo moji mami da načrtujem izlet in jo obiskati vprašaj jo kakšno bo vreme da vem kaj spakirati,"['pošlji', 'sporočilo', 'moji', 'mami', 'da', 'načrtujem', 'izlet', 'in', 'jo', 'obiskati', 'vprašaj', 'jo', 'kakšno', 'bo', 'vreme', 'da', 'vem', 'kaj', 'spakirati']"
11423,sl-SL,train,prosim pošlji janezu sporočilo do večera,"['prosim', 'pošlji', 'janezu', 'sporočilo', 'do', 'večera']"
11424,sl-SL,train,zjutraj odgovori na janezovo elektronsko sporočilo,"['zjutraj', 'odgovori', 'na', 'janezovo', 'elektronsko', 'sporočilo']"
11425,sl-SL,train,preveri vsa nova elektronska sporočila v mojem nabiralniku,"['preveri', 'vsa', 'nova', 'elektronska', 'sporočila', 'v', 'mojem', 'nabiralniku']"
11426,sl-SL,train,pripravi lokacijo stika,"['pripravi', 'lokacijo', 'stika']"
11427,sl-SL,train,kako da se organiziramo zoper janšo,"['kako', 'da', 'se', 'organiziramo', 'zoper', 'janšo']"
11428,sl-SL,train,kaj bi morali kot progresisti storiti glede predsednika,"['kaj', 'bi', 'morali', 'kot', 'progresisti', 'storiti', 'glede', 'predsednika']"
11429,sl-SL,train,sestavi e pošto za mateja,"['sestavi', 'e', 'pošto', 'za', 'mateja']"
11430,sl-SL,train,povej me za nova janezova elektronska sporočila,"['povej', 'me', 'za', 'nova', 'janezova', 'elektronska', 'sporočila']"
11431,sl-SL,train,status mojega nabiralnika,"['status', 'mojega', 'nabiralnika']"
11432,sl-SL,train,osveži e-pošto,"['osveži', 'e-pošto']"
11433,sl-SL,train,išči dokument tuš ki vsebuje plačilo,"['išči', 'dokument', 'tuš', 'ki', 'vsebuje', 'plačilo']"
11434,sl-SL,train,janezovo e-pošto dodaj v stike,"['janezovo', 'e-pošto', 'dodaj', 'v', 'stike']"
11435,sl-SL,train,preglej moj spletni nabiralnik in išči pošto od marije,"['preglej', 'moj', 'spletni', 'nabiralnik', 'in', 'išči', 'pošto', 'od', 'marije']"
11436,sl-SL,train,preveri nabiralnik za pošto od sarah,"['preveri', 'nabiralnik', 'za', 'pošto', 'od', 'sarah']"
11437,sl-SL,train,ali je uroš odgovoril na moje sproočilo,"['ali', 'je', 'uroš', 'odgovoril', 'na', 'moje', 'sproočilo']"
11438,sl-SL,train,preberi mi nova e-sporočila,"['preberi', 'mi', 'nova', 'e-sporočila']"
11439,sl-SL,train,kakšno spletno sporočilo od mojega klijenta,"['kakšno', 'spletno', 'sporočilo', 'od', 'mojega', 'klijenta']"
11440,sl-SL,train,nastavi opozorilo za nove odgovore od šefa,"['nastavi', 'opozorilo', 'za', 'nove', 'odgovore', 'od', 'šefa']"
11441,sl-SL,train,dodaj to elektronsko sporočilo v moje stike,"['dodaj', 'to', 'elektronsko', 'sporočilo', 'v', 'moje', 'stike']"
11442,sl-SL,train,preveri to e-poštno sporočilo v mojih kontaktih če ni ga dodaj,"['preveri', 'to', 'e-poštno', 'sporočilo', 'v', 'mojih', 'kontaktih', 'če', 'ni', 'ga', 'dodaj']"
11443,sl-SL,train,shrani ta spletni naslov v moje kontakte za v prihodnje,"['shrani', 'ta', 'spletni', 'naslov', 'v', 'moje', 'kontakte', 'za', 'v', 'prihodnje']"
11444,sl-SL,train,julijine kontaktne informacije,"['julijine', 'kontaktne', 'informacije']"
11445,sl-SL,train,odgovori na e-pošto ki sem jo dobil od marka,"['odgovori', 'na', 'e-pošto', 'ki', 'sem', 'jo', 'dobil', 'od', 'marka']"
11446,sl-SL,train,odgovori na spletna sporočila od petra,"['odgovori', 'na', 'spletna', 'sporočila', 'od', 'petra']"
11447,sl-SL,train,odgovori na jernejevo e-pošto,"['odgovori', 'na', 'jernejevo', 'e-pošto']"
11448,sl-SL,train,imam novo elektronsko sporočilo od sandre,"['imam', 'novo', 'elektronsko', 'sporočilo', 'od', 'sandre']"
11449,sl-SL,train,preberi mi vsa nova sporočila med mojo elektronsko pošto,"['preberi', 'mi', 'vsa', 'nova', 'sporočila', 'med', 'mojo', 'elektronsko', 'pošto']"
11450,sl-SL,train,pokaži najnovejša spletna sporočila,"['pokaži', 'najnovejša', 'spletna', 'sporočila']"
11451,sl-SL,train,osveži mojo elektronsko pošto,"['osveži', 'mojo', 'elektronsko', 'pošto']"
11452,sl-SL,train,pošlji osebno elektronsko sporočilo gorazdu,"['pošlji', 'osebno', 'elektronsko', 'sporočilo', 'gorazdu']"
11453,sl-SL,train,prosim pošlji službeno sporočilo mariji o spremembi časa sestanka,"['prosim', 'pošlji', 'službeno', 'sporočilo', 'mariji', 'o', 'spremembi', 'časa', 'sestanka']"
11454,sl-SL,train,pošlji spletno sporočilo mariji sožalje ob izgubi,"['pošlji', 'spletno', 'sporočilo', 'mariji', 'sožalje', 'ob', 'izgubi']"
11455,sl-SL,train,sem ta teden dobil kako spletno sporočilo,"['sem', 'ta', 'teden', 'dobil', 'kako', 'spletno', 'sporočilo']"
11456,sl-SL,train,koliko nove e-pošte je ta teden,"['koliko', 'nove', 'e-pošte', 'je', 'ta', 'teden']"
11457,sl-SL,train,odgovorimo na to spletno sporočilo,"['odgovorimo', 'na', 'to', 'spletno', 'sporočilo']"
11458,sl-SL,train,prosim odgovori na to,"['prosim', 'odgovori', 'na', 'to']"
11459,sl-SL,train,preveri nova spletna sporočila od janeza,"['preveri', 'nova', 'spletna', 'sporočila', 'od', 'janeza']"
11460,sl-SL,train,poišči v kontaktih,"['poišči', 'v', 'kontaktih']"
11461,sl-SL,train,stiki,['stiki']
11462,sl-SL,train,kdaj sem prejel zadnji jordanov klic,"['kdaj', 'sem', 'prejel', 'zadnji', 'jordanov', 'klic']"
11463,sl-SL,train,kakšna je renejina telefonska številka,"['kakšna', 'je', 'renejina', 'telefonska', 'številka']"
11464,sl-SL,train,imam kako novo pošto v mojem nabiralniku,"['imam', 'kako', 'novo', 'pošto', 'v', 'mojem', 'nabiralniku']"
11465,sl-SL,train,prosim preveri moj nabiralnik in mi povej če je je kaj novih sporočil,"['prosim', 'preveri', 'moj', 'nabiralnik', 'in', 'mi', 'povej', 'če', 'je', 'je', 'kaj', 'novih', 'sporočil']"
11466,sl-SL,train,kako izgleda moj nabiralnik trenutno,"['kako', 'izgleda', 'moj', 'nabiralnik', 'trenutno']"
11467,sl-SL,train,rajkov telefonski imenik,"['rajkov', 'telefonski', 'imenik']"
11468,sl-SL,train,dodaj sam afna gmail pika com v moj seznam stikov,"['dodaj', 'sam', 'afna', 'gmail', 'pika', 'com', 'v', 'moj', 'seznam', 'stikov']"
11469,sl-SL,train,posodobi moje kontakte z novim kontaktom miha afna gmail pika com,"['posodobi', 'moje', 'kontakte', 'z', 'novim', 'kontaktom', 'miha', 'afna', 'gmail', 'pika', 'com']"
11470,sl-SL,train,odgovori na elektronsko sporočilo,"['odgovori', 'na', 'elektronsko', 'sporočilo']"
11471,sl-SL,train,je kaj novejših elektronskih sporočil,"['je', 'kaj', 'novejših', 'elektronskih', 'sporočil']"
11472,sl-SL,train,preveri če so kakšna nova elektronska sporočila,"['preveri', 'če', 'so', 'kakšna', 'nova', 'elektronska', 'sporočila']"
11473,sl-SL,train,je kaj novih elektronskih sporočil,"['je', 'kaj', 'novih', 'elektronskih', 'sporočil']"
11474,sl-SL,train,prosim pošlji spletno sporočilo moji sestri,"['prosim', 'pošlji', 'spletno', 'sporočilo', 'moji', 'sestri']"
